character,line
May,"It's that simple, huh?"
Coulson,We'll figure it out. We always do.
May,And if Daisy won't come quietly?
Coulson,What are you getting at?
May,"This is a potentially volatile situation, and I need to know what you expect from me."
Coulson,"You're always so quick to the trigger, you know that?"
May,Excuse me?
Coulson,"If you're asking whether you shoot Daisy, the answer's no. Daisy is not Andrew."
May,"I pull the trigger because you order me to. You're the Director. I didn't ask for the kill switch to Lincoln's vest. You gave it to me. Because somehow, sacrificing him is okay with you."
Coulson,That's not what I meant.
May,"I'll do your dirty work, Phil, but don't you dare pretend your hands are clean."
Alisha,Lincoln? How'd you know where I was?
Lincoln,Have you seen Daisy recently?
Alisha,No. Why?
Lincoln,I thought they'd come for you.
Daisy,"How you been, James?"
James,"Oh, you know, just catching up on my soaps. What brings you out here to the middle of nowhere? Did you break things up with blondie? You're looking for a lap to cry on?"
Daisy,Are you drunk?
James,"Well, I'm Australian, so yes. Who's Aladdin?"
Daisy,This is actually the ancient Inhuman you were telling me about. Thought you two should meet.
Lincoln,"He looks like Grant Ward, but he is most definitely not Grand Ward. I know it sounds crazy, but he controls Inhumans, forces us to do things we wouldn't otherwise do. I can keep you safe, but..."
Daisy,You're not the first one we've paid a visit to. But don't worry. I didn't forget about you.
James,"Hey, flower, I get that you're attracted to danger. I know the type. But if Jiaying feared this guy, it was probably for a reason."
Hive,"James. Daisy showed me the Kree artifact you gave her, and it's missing its companion piece. But you already knew that."
James,"What? No, no, no, no. I-I gave this chickadee everything. I swear on my nana's life. I-I-I'm not the type to sell you some bill of goods. And that reminds me of a story that I think you'll particularly dig, 'cause it's absolutely..."
Daisy,You talk too much.
Alisha,We don't want to have to hurt you. We want you to join us.
May,"Hang tight, Lincoln. I'm almost there. Coulson."
Coulson,On my way.
Alisha,There's no reason for you to stay loyal to humans. They're a lesser species.
May,"Lesser species, my ass!"
May,Where's the original? We can find her and...
Lincoln,Stop! Gun down! Now!
Alisha,Don't.
Lincoln,Where's Daisy?
Alisha,Aah!
Lincoln,"Tell me now, or I swear to God, I'll make her suffer!"
Alisha,We can't. Hive won't let us.
Lincoln,I just need to get her back. Whatever it takes.
Lincoln,"No. No. Oh, my God. Wh-Why would you...?"
Alisha,You made us.
Alisha,No. I lost them. I lost them.
Hive,S.H.I.E.L.D. came looking? Is Lincoln alive? Good. And how do you feel?
Alisha,Happy to make the sacrifice.
Hive,Now rest up. We need your strength.
Daisy,"James is breaking out of his husk, like, in a really aggressive way."
James,"Aah! Aah! Oh, no! What's happening?! Aah! My insides, they're on fire! Oh, crap. I... I didn't mean to..."
Daisy,Guess you won't be needing all that C-4 anymore.
James,My... my hands! Everything I touch... Thank you.
Hive,"Now, we can't leave here until you give us the missing..."
James,I buried it.
James,"So, what is it?"
Hive,The only thing that can destroy me.
Simmons,"Well, that's a rather ominous thing to say."
Fitz,It's true. These guys keep staring at us. Or maybe they're staring at the case.
Simmons,"Well, they could work for Dr. Radcliffe, presuming he's even here. We've looked everywhere."
Fitz,There's only one way to find out. Excuse me. Looking for Dr. Holden Radcliffe. We're scientists.
Anon,Hello. My name is Anon. Do you have an appointment with the doctor?
Fitz,"Not exactly. We're fellow geneticists. Like Dr. Radcliffe, we dabble in human enhancements."
Mack,"Guys, this woman has been heavily modified, in ways you wouldn't anticipate. Mm, man, I need to get out more."
Simmons,"Are you a patient of Dr. Radcliffe? We have quite innovative eye technology. Perhaps it will serve you, as well."
Anon,I can take it to the doctor.
Fitz,"Respectfully, it's for Dr. Radcliffe. Or no one at all."
Anon,"Wait in the bar area. If the doctor expresses interest, I will find you."
Lincoln,Doesn't make any sense. Alisha never would've killed herself. She feels all of it. Every death. It's Hive. That thing forced her. We've got to stop it.
Coulson,I'm taking you out of the field until Fitz-Simmons find a cure.
Lincoln,"What? No. Look, I... I know I went overboard today, and I'm sorry. Without Daisy, I... I'll do better. Please."
Coulson,She'd want me to keep you safe.
Lincoln,You can't do this.
Coulson,I just did.
Coulson,You're sitting in here for the view?
May,You haven't given me a destination.
Coulson,That's 'cause I don't have one. How you holding up?
May,Just another day at the office.
Coulson,I'm sorry about earlier. I was out of line. I'm frustrated with the... We all are.
May,You're not the only one who cares.
Coulson,"I know. And you're right. The things I expect of you. On some level, I'm no better than Hive."
May,No one forces me to do anything.
Coulson,"I took advantage. When it comes to Daisy, she's young. I forget that sometimes. And from what Fitz-Simmons have said, Hive's infections only heightens feelings she already has. Daisy's always longed for a family, for connection. I thought I could give it to her with S.H.I.E.L.D."
May,Phil. You're not her father.
Coulson,No. But she's the closest thing I have to a daughter.
Anderson,Sir? You told me to monitor any unusual seismic activity. We found...
Coulson,Where?
Anderson,South Dakota.
Coulson,They're after the potential Inhuman.
Fitz,"Mack, are you getting feedback on comms? Simmons, you hear that?"
Simmons,"Oh, yeah, it's terribly loud. Probably best if we go offline to reboot."
Mack,Looks fine on my end.
Simmons,Back in a jiff.
Fitz,"Got a long history of unfinished conversations, so I thought it was about time that..."
Simmons,We finish one.
Fitz,"So, um... I've been thinking about it, about us, and, um,it clicked. The crux of our relationship is like the singularity in transhumanism."
Simmons,It is?
Fitz,"Yeah, think about it. Singularity is the defining moment."
Simmons,The point at which a measurable variable becomes infinite.
Fitz,"Right. So, our friendship is linear. It's simple, comfortable."
Simmons,"Effortless, really."
Fitz,As soon as we deviate from that path...
Simmons,Change becomes exponential.
Fitz,The point of no return.
Simmons,"Just to be clear, um, are you comparing us sleeping together to crossing the event horizon?"
Fitz,Yeah.
Simmons,It's quite lovely when you think about it like that. And also terrifying.
Fitz,"Yeah, exactly. So... we should stop thinking altogether..."
Simmons,And just do. Yeah. Of course.
Anon,Hello. Please follow me.
Fitz,Back online and on the move.
Mack,Copy that.
Mack,This wasn't in the schematics.
Anon,You first.
Fitz,Are we meeting Dr. Radcliffe?
Anon,After you.
Simmons,I'm not sure we understand.
Anon,"You are looking to sell the doctor eye technology, are you not?"
Simmons,"Yes, but..."
Anon,The doctor will meet you once I've seen the surgery is complete and your cybernetic eye is in place.
Simmons,Surgery. You want us to remove...
Fitz,And replace it with...
Anon,Dr. Radcliffe needs assurance that your technology meets his standards. The only way to do this is to test it on a live human specimen. Whenever you're ready.
Fitz,"Uh, can you give us a minute to prep?"
Simmons,This seems extremely unethical.
Fitz,We've done far more questionable things for our employer. A third opinion would be welcome.
Mack,"Well, if Radcliffe's our only way to cure Tremors, you know where I stand."
Simmons,"Then it's decided. All right, sir, I'm just going to need to numb the area before we begin. Okay. You might feel a slight pinch."
Fitz,Jemma.
Simmons,Ugh. What kind of a sick game is this?
Fitz,"Simmons, what's going on?"
Simmons,It's a prosthetic.
Radcliffe,"Well, you certainly weren't afraid you were wrong. What tipped it?"
Simmons,That your eye's not entirely human.
Fitz,What?
Simmons,"Mammals don't have ciliary muscles in their vascular layer, but that eye does, so what is it? Some kind of avian hybrid?"
Fitz,Why would... Why would you...
Radcliffe,Birds' visual acuity is superior to mammals. I was envious.
Simmons,But I don't... Why all the...
Radcliffe,"Smoke and mirrors? It's a fair question. To put it simply, I'm selective about who I work with. I believe that art and science are entwined. The devil, and God, is in the details. I don't want people to see my work and know it's work. If they give a second glance, I want it to be out of awe, not disgust. May I?"
May,You really are a stubborn bastard.
Coulson,"That's why we get on so well. I'm telling you, it's fine. It doesn't even hurt. Check the perimeter."
May,I'll take point.
May,They've unearthed something.
Radcliffe,I can see how its surveillance capabilities are appealing. But there was a company that had something eerily similar. Cybertek. Heard of them? Turns out they were HYDRA.
Simmons,"We're not HYDRA, I assure you."
Radcliffe,"They connected explosives to soldiers' eyes. Violence for violence's sake, an ugly misuse of science."
Fitz,We're S.H.I.E.L.D.
Radcliffe,Same thing.
Simmons,"No. That's a common mistake, actually."
Fitz,Mack.
Radcliffe,You're on comms with someone.
Simmons,"Please stop. Listen, we know about the research you were conducting. You were genetically engineering animals that can resist parasites, which is quite appropriate, really, because..."
Fitz,"Well, there's a man-eating parasite on the loose. It can inhabit dead humans and control Inhumans. It can force..."
Radcliffe,Inhumans? They're real?
Anon,Take them. They're not welcome here.
Simmons,"Stop, please."
Fitz,"No, hold on. H-Hold on."
Simmons,Dr. Radcliffe!
Fitz,Jemma! I'll meet you at the rendezvous point!
Simmons,Fitz! Aah!
Man,Aah!
