character,line
Piper,"Look, as much as I hate to agree with Davis, he's right. Tactically, going home may be our best chance of finding Fitz."
Daisy,We can restock. We can refuel.
Simmons,Don't talk tactics. He's family.
Davis,"Yeah, other people have family, too!"
Piper,"I mean, Davis has a kid, remember?"
Davis,I haven't seen him in months.
Simmons,"Daisy, please. Come on. We both know this..."
Davis,"Hey, no. No, no, you don't do that. You don't make that decision without us. I'm the one who flies this thing."
Piper,"Look, we are in this with you. We are all just worn very thin."
Daisy,"Simmons, we have to take a step back. The Zephyr is really banged up, and we don't know how many jumps we have left."
Simmons,"The Zephyr is banged up because everywhere we go, Quake leaves a wake of destruction!"
Daisy,I've explained my philosophy on that. They need to respect how strong we are.
Simmons,We're down to four people!
Daisy,Exactly! That is the point! They don't know that!
Simmons,The Confederacy.
Piper,How did they find us?
Davis,"Simmons, kill switch."
Simmons,You handle electrical.
Daisy,"Piper, power down the compression."
Piper,I'm on it.
Piper,It's a scout?
Davis,A destroyer.
Simmons,"If they didn't think we were so strong, maybe they'd send smaller ships."
Daisy,"We weren't spotted, were we?"
Piper,"No, we'd be dust."
Davis,"If we stay under the rings, we might go unnoticed."
Simmons,We don't need to whisper. Sound can't travel in a vacuum.
Davis,It makes me feel better.
Benson,Is it too late to turn down this job?
Mack,What do you make of it?
Benson,"Well, I'd have a theory if he was encased in concrete. But he's partially made of concrete. And that's not all. He has components."
Mack,Cybernetic?
Benson,"Uh, looks like. This on his neck. Tell me that's not a lens of some sort."
Tinker,I got you... I got you... You can't stop it. It's coming.
Mack,Stop what? What's coming?
Tinker,Pachakutiq. Pachakutiq! Wave goodbye.
May,"Hell, Benson. You didn't detect a heartbeat?"
Benson,Heartbeat?! He doesn't have a heart!
Elena,Tell me that's not a time bomb.
Benson,"Bomb, no. Time, yes. And a place."
Mack,"We may have our next location. Fox, put in these coordinates. 40-12-14.7 north. 85-24-40.3 west."
Fox,"Ha, look at that, right on a Ley Line... Just saying."
Mack,"No, you were right. Keller, take Fox with you. May, Yo-Yo, take point."
Keller,"Yes, sir."
Elena,We'll get on the road. You get on the comms and let us know where we're going.
Jaco,"Get out of here, kid."
Pax,Time to make some ripples.
Davis,We're dead meat. The Confederate ship is turning. Get ready. Looks like we've been spotted.
Piper,No. I don't think so.
Davis,"Well, you've always been dumb as a bag of bricks."
Piper,I'll put money on it.
Davis,"Of course you will, because if I win, we'll be dead and you won't have to pay me."
Piper,Look at you finally catching on.
Daisy,Davis wins.
Davis,Hold on!
Davis,Front shielding is down!
Daisy,"Piper, we need to jump."
Piper,We're primed!
Davis,Hurry!
Daisy,Enter the coordinates for Earth. Let's get out of here.
Simmons,The coordinates are already locked in.
Daisy,Simmons. I'm sorry.
Mack,I want eyes on something.
Agent,Clear 'em out!
Agent,Avoid the perimeter.
Agent,"First team, move up!"
Agent,Staying clear in the next 90.
Agent,We need you to clear this area!
Agent,"Hurry, folks! Move! Move!"
Pax,"This is gonna take a minute. And I'm 90% that a band of natives just pulled up with an axe to grind. Do you want to buy us some more time, Snowflake?"
Snowflake,With pleasure.
Snowflake,Stay back!
Agent,Hold your fire!
Snowflake,They have him! Th-they'll kill him!
Fox,We got hostages!
Benson,My God.
Mack,"May, go in stealth. I want eyes on them first, but the clock's ticking."
Snowflake,Please! My son!
Fox,It's okay ma'am. Come with me. Are you hurt?
Snowflake,Don't worry. You'll be a butterfly.
Keller,Get down!
Mack,Talk to me.
Benson,"Communication's knocked out, too."
May,You okay?
Elena,Go. Go!
Sarge,Let her go.
Fox,You...
Sarge,I don't ask twice.
Fox,You're... You're from S.H.I.E.L.D.
Sarge,Never heard of it.
