character,line
Deke,"You could kill dog zombies and fast zombies and slow zombies, and you can kill them with knives, maybe one with, like, a chainsaw... Whoa, did you hear that?"
Deke,Are you seeing this?
Simmons,What is it?
Deke,I don't know. But I think it means we're too late.
Piper,"Hey, where'd you come from?"
Flint,"Lady, if I told you, you wouldn't believe me."
Piper,"Oh, you'd be surprised. You're lucky you made it here. There's something out in that jungle."
Mack,Shrike zombies. It's like a Romero movie out there.
Piper,Zombies. Why not?
Flint,"Oh, so this is Zephyr One. I never thought I'd see it. Or see a jungle. There are so many plants. But no oranges. And the air is sticky."
Elena,"Well, it sounds like you feel better, but you gotta try to relax, okay?"
Flint,Okay.
Mack,Piper?
Piper,Can you wrap this up? Thanks.
Mack,That's Flint.
Piper,"Wait, “Flint” from the future who saved everybody?"
Mack,"Yeah, that's him. Izel shattered his leg, so when the shock wears off, it's gonna be bad. Can you fly him out of here?"
Piper,"Yeah, I mean, he helped save the planet. I think we owe him one."
Mack,Thank you. Yo-Yo and I are gonna head back to the temple.
Piper,"Well, Daisy, May, and Sarge will appreciate the backup."
Mack,Sarge? He's here?
Piper,"Yeah, Daisy think he's the only one who can kill Izel."
Mack,Okay. This is Piper. She's gonna take you out of here and get you fixed up.
Elena,"It's gonna be okay, Flint. This world it's so much better than the one you came from."
Flint,"You guys still have tacos, right?"
Mack,"All the tacos you want, Pebbles. We'll hit a drive-through when we get back."
Flint,"Cool. Wait, what's a drive-through?"
Sarge,Here.
Sarge,I thought Daisy was going to lead them away.
May,Give her a minute.
May,What is it?
Sarge,That's her song. I hear it in my sleep.
May,I don't like this.
Sarge,"It means she's close. To opening the gate, to summoning them last chance to walk away."
May,I'm not afraid.
Sarge,That's one of us.
May,"Whatever we're about to face in there, you'll do the right thing."
Sarge,How can you know that?
May,Because I know who you are.
Sarge,"Look, this isn't gonna be easy to hear, but if you're harboring any hope that after all this, I'm gonna turn into this “Coulson” guy, you gotta let that go. Do I want an alien passenger in my head? No. But if I kick it loose, what's left of me won't be the love of your life."
May,Maybe...
Sarge,There's no maybe.
May,"Maybe Phil Coulson is gone forever. I've accepted that. But I still believe there's good in you, even if it isn't him."
Sarge,Let's hope you're right.
May,"Daisy, right on cue."
Sarge,Let's go finish this thing.
Deke,I don't want to be here when this lady hits the high note. I'm getting out now.
Simmons,Negative! You don't have enough power to make it back to the Lighthouse.
Deke,I'll take anywhere but here!
Fitz,"Deke, no!"
Deke,I'm out!
Deke,I'm okay. I made it. I'm safe. Cancel that! Not safe! Not alone!
Simmons,Get to the Quinjet! It's closest.
Deke,Where's that?!
Simmons,West!
Deke,What's west?!
Fitz,Towards the bloody sun!
Mack,Let's roll out.
Elena,That's all the firepower we've got.
Daisy,"Oh, you guys are the best things I've seen all day. Those things out there, not so much."
Elena,Where's May and Sarge?
Daisy,At the temple. Come on.
Mack,You left them?
Daisy,"You guys missed a lot. Long story short, I had to lure away an army of zombies. Turns out, they were the fast kind. Not easy to shake, so we have to get in the air now."
Sarge,There's no signal down here. We're blind.
May,Of course we are. Are you okay?
Sarge,Get me to her.
May,Maybe you should just...
Sarge,Get me to her.
Mack,Izel wasn't messing around. She made me dismantle the avionics bus.
Daisy,"Yeah, I figured."
Mack,"But if we can re-route the lab's power to the thrusters, maybe we can get off the ground."
Daisy,We don't have enough time. We can... We can take the Quinjet.
Elena,We can't. Piper took it. We had to get Flint out.
Daisy,Flint?! Our Flint?
Daisy,Do I even want to ask how he got here?
Elena,The monolith energy.
Daisy,"So, we lost Piper, and the Quinjet and he's not even real."
Mack,You tell that to him.
Elena,He is real. And Mack and I are responsible for him. You weren't there. You have no idea what we've been through.
Daisy,"If she got the monoliths, I have a pretty good idea."
Mack,You have no right to question our judgment. You're the one who brought Sarge on this mission the man who just tried to kill us with a nuclear bomb.
Daisy,"Like I said, a lot has happened since then, Director."
