character,line
Simmons,The Chronicoms have changed plans. They're jumping early.
Sousa,To when? Where are we going?
Simmons,I don't know! I can't control it!
Mack,This is our only chance to stop Insight. We can't be on this ship.
Coulson,You tried. There's nothing else you could've done.
Elena,How far did we jump?
Stoner,Happy 200. Happy Bicentennial. God bless America.
Man,Sir. We have the official green light. Project Insight is ready for launch.
Stoner,"Well, then let's give them the biggest darn fireworks they've ever seen."
Sousa,Three years. How the hell did we just jump three more years?
Daisy,"I told you, I don't know. We can't control it."
Sousa,"Well, who does?!"
Simmons,Enoch. Where have you been?
Enoch,Here. Where you abandoned me. For 40 years.
Simmons,"Something's wrong. Without you, I feel like I've been... slipping. Was I supposed to know that we would jump? I keep forgetting."
Enoch,"Jemma Simmons, you are forgetting?"
Simmons,And getting confused. I... - I'm not sure...
Enoch,Have you told anyone else?
Simmons,I'm afraid to. But why am I afraid to tell these...
Enoch,Come with me. Everything will be fine.
Sousa,Why did we just jump?
Simmons,"Agent Sousa. I'm sorry. We're... We are working on it, but it's complicated."
Sousa,Complicated. Then explain it to me. I'm a big boy.
Simmons,"Uh, we don't f-fully understand..."
Sousa,"You're in charge, and you don't know how this works?!"
Enoch,Nobody understands the time drive. That is by design.
Sousa,"So you're screwing with time, but you have no idea what you're doing."
Deke,Hey. Back off! She's trying.
Sousa,That's not good enough! You're playing with matches and burning the house down.
Deke,Leave her alone!
Sousa,Not until I get some answers. Lives are at stake. I was taken out of my life for this.
Deke,"Yeah, we all were! We all were."
Mack,"Listen up! It's launch day for Project Insight. Hey, it's better than the day after. We move fast, we stop that satellite."
Daisy,How? The base is fortified by now. And the Zephyr can't open fire. We'd give up our position.
Coulson,We infiltrate on the ground. May and I can sneak in.
Mack,With these.
May,We're gonna blow up the place?
Mack,"We're gonna flood it. If we can position the charges right, we can rupture some leaks and fill the base with lake water."
Simmons,Which would set off evac protocol and shut down the launch.
Coulson,"If we can't tell S.H.I.E.L.D. from Hydra, our best bet is to clear everybody out."
Mack,Exactly. We need the base empty to preserve its state in the timeline.
Daisy,Hydra could be holding prisoners. They could get trapped in the flood.
Mack,That's where you come in. I need you to hack into the security system and get us a surveillance feed.
Simmons,"Once we have eyes, we'll scan and make sure no one is left behind."
Sousa,I'm going with her. I'd rather be out there working the problem than in here where we disappear at any moment.
Deke,What about Malick? We got a plan for him?
Elena,The waves won't stop coming until we remove him from the timeline.
Mack,Coulson said Malick has an estate in River's End. I want you to take the Quinjet and find it.
Deke,I'm in. Malick's kind of my area of expertise now.
Mack,"Good. Find Malick, and bring him in."
Elena,And do what with him?
Mack,I don't know yet.
Elena,"We can't keep him locked up forever, Mack."
Mack,We'll figure it out. Just bring him in. The clock's ticking.
Freddy,"Had a feeling you'd be back today. You know, I have the best view in town for watching the launch."
Luke,That is not why I am here. We need to talk about your transgression in New York.
Freddy,At the bar? That was three years ago. You're still angry about that?
Luke,"Chronicoms do not get angry. We adapt. In fact, you taught us a lesson about human behavior that day."
Freddy,Did I?
Luke,You were handed victory and the power to eradicate thousands of your foes. Yet you would have thrown it away to save one person.
Freddy,My son. I had no choice.
Luke,"It only seemed that way. The fatal flaw in the human condition, which you'll now help us exploit. Sibyl, our predictor, has seen that S.H.I.E.L.D. will find you here. And when they do, you will have leverage."
Freddy,Why not just put these two on the list?
Luke,"That would not be as effective. We want S.H.I.E.L.D. to reveal themselves, to give up their position. You will deliver this message."
Freddy,Loud and clear.
Sousa,"You do your thing. I got your back. I'm guessing you don't really carry a piece, do you, seeing as you got that super serum powers."
Daisy,"Yeah, it's not really a super serum thing."
Sousa,Didn't expect a straight answer out of you.
Daisy,How is there a firewall already?
Sousa,Seems things just get worse the later in time you go. I think this is my last stop.
Daisy,It's okay. This is just a setback. My software will crack it. It just needs... a minute to load.
Sousa,Maybe you need a bigger computer. That thing's... too small. What?
Daisy,Um...
Sousa,What? What's that?
Daisy,This is a phone. But only old people use it for calls.
Sousa,How did you do that?
Daisy,Check it out.
Sousa,Wow. Wow!
Daisy,"Yeah, you look...you look okay for a guy who just aged 20 years."
Sousa,Looks like I missed a lot.
Daisy,"I'm sorry. This is just so weird and messed up, but the Chronicoms jumped, and we had to dive in after them. Without us, it's... it's way worse."
Sousa,I get it. Just... wish I could've said some goodbyes.
Simmons,Daisy's in. We've got eyes in the base.
Mack,"The doors are unlocked. Coulson, May, you're clear for entry."
Coulson,I'm digging these throwback uniforms. Covert and fashionable.
May,Should get us past the security perimeter. We're at the first checkpoint. Waiting on access.
Daisy,Copy that.
Coulson,"Kinda feels like back in the day. We were good Agents together, regardless of what we became later. Just wondering if it'll ever feel that way again."
May,I'm wondering if I'm ever going to feel anything again.
May,We're approaching the hangar.
Daisy,"Copy that. I'm working on unlocking the next checkpoint. Just give me a sec. Hey, could you help open that panel?"
Nathaniel,"They told me if someone poked around in the system, it would be you. So happy you came back into my life."
Coulson,"We're at the second checkpoint. Daisy, can you get us in?"
Mack,"Daisy? Daisy, do you copy? Simmons, I'm not getting a response."
Simmons,Her signal has dropped.
Mack,Keep trying to reach her. We're running out of time.
Freddy,You of all people.
Deke,"Yeah, I didn't think I'd see you again either, but here we are."
Freddy,"Actually, I had a notion that you'd turn up. Just like they said you would. We have a fine view of the launch... moments away. Hmm?"
Deke,"Well, I hate to interrupt your otherwise leisurely afternoon..."
Elena,The launch isn't happening. S.H.I.E.L.D. is shutting it down.
Freddy,That so? Because I can't escape the feeling that you guys have no idea what you're up against.
Elena,"Well, then you can fill us in 'cause you're coming with us now."
Freddy,No. I'm not going anywhere.
Mack,Cell blocks 1 through 6 are clear. Any word from Daisy and Sousa?
Simmons,Still nothing. Do you think they've been compromised?
Mack,Let's hope not. We're less than minutes from launch. We have to get Coulson and May into position.
Enoch,Is there some other way to bypass the security gates?
Mack,"Coulson, May... new plan."
May,General Stoner! Wait.
Stoner,"Agent McBride, is that you? I never thought I'd see you again."
Coulson,"General, I can't explain everything I'm about to say, but you have to believe me. You cannot launch that satellite."
Stoner,"Chastity, who is this man?"
Coulson,"Listen to me. S.H.I.E.L.D. has been infiltrated by a Hydra cell, aided by sentient time-traveling aliens."
Stoner,STTAs? Synthetic or organic?
Coulson,"A combination of both, actually."
Stoner,Sounds problematic. Well... this could take some doing.
Coulson,"Exactly. That's why we need you to suspend the launch protocol, and then we can..."
Stoner,"Chastity, what are you..."
Coulson,Hey. I was getting through to him.
May,He felt otherwise.
Coulson,"Sorry, sir."
Freddy,"If you keep fighting the Chronicoms, things are only going to get messier. We have something you'll desperately want."
Elena,Will you quit talking? Let's go. It's time you answer for your crimes.
Deke,The ones you've committed and the ones you're about to. The dominos are already falling.
Freddy,Come on. The Chronicoms knew exactly how this was going to unfold. They let you think that you had a fighting chance...
Freddy,"...but they were always steps ahead. And even if you figure out what's going on, there's nothing you can do... because the Chronicoms see everything. They see what you're going to do, and they know exac..."
Deke,They see that coming?
Elena,What did you just do?
Deke,"He's supposed to be dead, right? Status quo."
May,Charge is in position.
May,"Mack, we're ready to detonate on your signal."
Simmons,"Waiting on your signal, Mack. Mack. Are those prisoners?"
Mack,They're my parents. If Coulson and May flood the base... then they'll drown.
Simmons,Insight. We can't let it launch.
Mack,Abort. Abort.
Mack,Abort. Abort.
May,Are you sure?
Coulson,"Mack, this is our only chance."
Mack,Abort!
Mack,Initiate countermeasures.
Simmons,"Mack, are you saying that..."
Mack,I'm saying arm the damn missiles.
Simmons,Direct hit. Missiles detonated on impact. Insight has been destroyed.
Mack,But we just gave up our position.
Nathaniel,"White hair. Round glasses. Total “Mein Kampf” vibe. You can't miss him. No. Mnh-mnh. No, Daniel Whitehall. Daniel. Cell block D. No, I don't want to see the old man. I just want his instructions. Detailed instructions. Yes, genius, I want them written down. He had a theory about transferring enhanced abilities surgically. I'm gonna find out if it works."
