character,line
Raina,"Does he get emotional? Yes. Violent, even? Yes. But he's also... quite misunderstood."
Skye,Then help me understand him. Where did you two meet?
Raina,"Thailand. I was just a petty con artist, scamming tourists, running with a bunch of freaks, as we liked to call ourselves."
Skye,My father was one of your freaks?
Raina,"No. He took us in, cleaned us up... showed us we weren't freaks at all. Before I met your father, I was a lost soul with no clue of where I belonged."
Skye,The daughter he never had.
Raina,"No. No one could ever replace you, Skye. You're all he wants."
Morse,All right. Let's get some light down there.
Fitz,"Eyeballing it, it looks at least 100 feet."
Mack,"That's all right. I'm not scared of heights. The dark, however..."
Coulson,"Just get those dwarfs back online. Otherwise, we're blind down there."
Fitz,"Well, sir, it might not just be the dwarfs. Could be all electronics."
Raina,"Be honest, Skye. Haven't you ever felt lost... or had that feeling that you were part of something bigger? Like you were special?"
Skye,"When you say “special,” what you really mean is “alien.”"
Raina,"Is that what you believe? We're human, Skye. We just have the potential to be more. But the Diviner? Now, that is most definitely alien."
Skye,Where do you get this stuff? My father?
Raina,"Partly. But my grandmother came from a long line of special people who believed in a story, about the blue angels that fell from the heavens. The ancients called them the Kree."
Skye,And what do the Kree want?
Raina,"Change. That's why they left the Diviner, as a guide to the temple, so the worthy would inherit the Earth."
Skye,And do you know where this temple is?
Raina,That's what the Diviner shows you. Only the worthy are allowed inside to witness its true power.
Skye,And what happens to the people who aren't worthy?
Raina,I hope they've said their goodbyes.
Coulson,"Three pulls on the cable means “help,” got it?"
Mack,"Yes, sir. Let me down easy, turbo."
Fitz,Please be careful.
Skye,"We can't let them go down there, May. We have to stop them."
May,Calm down. You can't let Raina get into your head.
Skye,"She's not lying. Look, she said the Diviner was meant to guide the worthy to the temple. You see this? It's the same symbol I saw on the Obelisk. It's got to be the temple."
May,You're sure?
Skye,Trust me. It is seared into my brain. We have to warn Coulson now. Something bad is about to happen. Damn it! Why isn't this working?
May,Getting some kind of interference.
Whitehall,"S.H.I.E.L.D. 6-1-6... do not engage your defenses, or you will be shot out of the sky."
May,Whitehall.
Triplett,There's HYDRA quinjets outside the windows on both sides.
Hunter,"Then let's step on it, shall we?"
Whitehall,You have someone aboard that I want... a woman named Raina. I'm going to send over a representative to get her. Any attempt to evade or retaliate will be met with hostile fire. Uncloak and prepare to be boarded.
Raina,Destiny calls.
Mack,"I hit bottom. Copy? Hey, I hit bottom!"
Fitz,Okay!
Mack,Aah! Aah! Aaaaaah! Aaaaaah!
Coulson,Get him up now!
Morse,I'm trying! It's at max power!
Fitz,He's struggling on the line!
Simmons,"Before the dwarfs went down, they scanned for signs of life. All readings were negative."
Fitz,"Wait! Wait, wait, wait! I can see him! He's coming up!"
Coulson,Hang on! Get the harness off him!
Morse,"Hey, talk to me, Mack! Mack!"
Mack,Aaaah!
Coulson,Mack!
Morse,Mack!
Coulson,What happened? Were you attacked?
Simmons,I don't see any wounds or signs of blood.
Coulson,Mack! What did you say? I can't hear you.
Mack,Run!
