character,line
Simmons,The compound is part of a formula that first appeared in Germany during World War II.
Koenig,D... During World War II? I think you're half-cocked from the moonshine.
Simmons,It was synthesized by a German scientist named Abraham Erskine.
Coulson,I don't like where this is going.
Simmons,And first used by a man named Johann Schmidt.
Daisy,The Red Skull.
Simmons,Freddy Malick is about to deliver the key ingredient used to create the Super Soldier Serum.
Koenig,"You give a name like that to your juice, it better have a helluva kick."
Coulson,You have no idea.
Deke,"Well, that's definitely alcohol."
Mack,"Easy, Zima. This is the Big Leagues."
Deke,"So, what are we looking for, exactly?"
Mack,I don't know. But I think there's more to this than just some run-of-the-mill bootlegging job. It doesn't add up.
Enoch,Mackenzie... can you... information... Wilfred.
Mack,"Enoch, I copy. Do you hear me? Enoch, do you copy? Over."
Freddy,What the hell are you doin'?
Mack,"Enoch, do you copy? Over. Do you copy? Over."
Freddy,Wanna tell me why you're snooping through my goods?
Mack,"I need to know who and what we're dealing with. You may not think there's more to this, but I do."
Enoch,"Director Mackenzie, do you copy? Can you hear me?"
May,They're in trouble.
Enoch,Going somewhere?
May,I need to be in the field. I'm the one who protects them. It's my job.
Enoch,You are in no condition to leave. Certainly not in your 21st-century attire.
May,I wasn't asking for permission.
Enoch,"Agent May, if I may. You have not been yourself of late. How are you feeling?"
May,I'm not feeling anything.
Enoch,I fear there may have been some complications.
May,The only complications you need to worry about are the ones you'll suffer if you don't tell me where they are.
Enoch,I am not allowed to divulge that information.
Daisy,"If we don't stop him, he's gonna build up Hydra and create the Red Skull."
Coulson,He already did. We can't fix the mistakes of the past.
Elena,Why not?
Koenig,I'm beginning to think you people are crazy. Hydra? Red Skull? Super Soldier Serum? Sounds like something out of the funny papers.
Daisy,"Yeah, well, there's  nothing funny about it."
Coulson,We can't stop it.
Daisy,"Yes, we can."
Coulson,I mean we shouldn't.
Daisy,"I'm sorry. With all due respect, it's not your call to make. Mack is the Director, and he doesn't have all the information."
May,Daisy? Yo-Yo? Anyone? Who's out there? Do you copy?
Simmons,"She doesn't know you're back. Agent May, it's so nice to hear your voice."
May,Where are you?
Simmons,We're coming back to the Zephyr.
May,What about Mack and Deke?
Simmons,There's no need to worry.
May,Never mind. I'll find them myself.
Simmons,"No, don't leave the Zephyr. May!"
Coulson,We need to complete the mission. Then we'll deal with May.
Daisy,"Now that I know what you are, I will ask you one more time. Where is Freddy gonna end up?"
Freddy's contact,On the right side of history. You can't stop progress.
Coulson,We don't want to stop anything. We just want to find our friends.
Freddy's contact,"Well, then you can go to Hell."
Koenig,Wait. Wait. I know where that is. I've been there.
Elena,I'm sure you have.
Koenig,"No, no. Hell's Harbor. Where the double-crossers go to double-cross the double-crossers."
Freddy's contact,But you'll never make it there unless you can fly. There's no trains fast enough.
Coulson,We can fly. Tell us how to find it.
Koenig,I'll tell you on the way.
Coulson,That's not possible.
Koenig,"I'm not telling you anything unless you take me along. Freddy's my responsibility, too. I want answers. If you want to help your friends, that's my price."
Officer,They are on a train.
Captain Dole,I will access the schedules.
