character,line
Boyle,"H-How did you... Okay! Okay... W-We didn't hurt him or do anything wrong. We just... They're outlaws. We could have turned them in, but we didn't. We just took their ship and let them go 'cause we're nice."
Simmons,Them?
Boyle,"Yeah, that... ah, that guy and his friend, some creepy bald dude."
Simmons,Enoch. Fitz... he's here and not alone.
Boyle,Do you guys need anything else?
Davis,"Those. They're all yours. They look really good. Oh, my God. So good. Take some. Food."
Simmons,Where did our friends go?
Boyle,"On this planet, it could be one of two places the casino or the brothels, depending on how well they did at the casino."
Fitz,You lost everything.
Enoch,He intentionally deceived me.
Fitz,It's called bluffing. You should know. You do it all the time.
Enoch,I most certainly do not.
Fitz,You're a robot pretending to be a human. That's bluffing.
Enoch,I am not a robot.
Fitz,Chronicom. Whatever.
Enoch,Were you bluffing... when you said I was your best friend?
Fitz,What does it matter?
Enoch,"I have disappointed you, and we may be, as they say, down on our luck, but there are other ways to earn money."
Fitz,How?
Enoch,"The brothels of Kitson. We are both healthy and not unattractive specimens, and I am well-versed in over 130..."
Fitz,Stop. Brothels are not an option.
Enoch,Then perhaps a game that doesn't require bluffing but has a strategy based entirely on mathematical odds.
Fitz,Why wouldn't you start with that game?
Enoch,Because the stakes are very high.
Fitz,How high?
Fitz,Ah. Hmm. Uh-huh.
Man,Guess you don't need much muscle when you have a sizable brain.
Enoch,You earned a very good price.
Fitz,"Wait, what? I'm the collateral?"
Enoch,"That is correct. If you lose, you will be sold into slavery."
Person,"No. Oh, God, no, please. No, no, please! Please, oh, God!"
Dealer,Your seat is now available.
Fitz,"I... yeah, yeah, no. This was your idea. You play."
Enoch,"I'm the one who has to count the tiles. I will signal you using a high-pitched tone that only human ears can register. One tone for a hold, two tones for hit. Also, make sure you do not get a 14."
Fitz,"Wait, what? What's that mean? Don't get a 14?"
Dealer,"Let's begin the game, shall we?"
Daisy,"Once we get inside, we'll separate and search, and if he's not here..."
Simmons,He better be dead.
Daisy,What?
Simmons,Better dead than in the brothels.
Greeter,"Welcome to the House of Games. Please check your weapons and moral high ground. Robots, droids, mechs, cyborgs, and synths are strictly prohibited. Violators will be removed and executed."
Daisy,Are you feeling okay?
Simmons,Are you?
Daisy,I asked you first.
Simmons,I asked you second.
Daisy,"On 3. 1, 2, 3... I'm tripping balls. I'm tripping balls."
Simmons,"I'm not okay at all. Oh, we seem to be experiencing some kind of adverse reaction to something. Perhaps the atmosphere."
Daisy,Maybe sending Davis back to the Zephyr was a bad idea.
Simmons,"No, I'm sure this is just temporary. Our bodies will adjust."
Greeter,Welcome.
Simmons,So pretty.
Daisy,I'm just gonna say it. I don't think it's the atmosphere.
Simmos,No. That was silly.
Daisy,Yeah.
Simmons,It's clearly p-psychopharmacological expiali... docious.
Daisy,"Docious! Oh, I think it was the things, the little puffies that we ate."
Simmons,Bad little puffies.
Daisy,"Davis ate, like, six."
Daisy,Oh. I hope he's okay.
Piper,Hey. Hey. What is wrong with you?
Davis,I ate the yummies. Oh.
Piper,Who else had them?
Davis,"Daisy, Simmons, all those giraffes."
Piper,Hey. Stay here. Do not mo... Do not move. I'm gonna try and reach them. Stay.
Daisy,We made it.
Simmons,"Yes, we did. Why are we here?"
Daisy,Because we're on a mission.
Simmons,Right. What is the mission?
Daisy,The mission is... Ladies' night!
Simmons,Yeah! Ay-ay-ay-ay!
Daisy,Do you remember when we first met?
Simmons,Yeah. You lived in a van.
Daisy,Mm-hmm.
Simmons,And it really smelled.
Daisy,"No, it didn't."
Simmons,Yeah. We called it the Fartmobile.
Simmons,You had... You had big hair.
Daisy,"You had big... nerd face. Do you... What house are you in, hm? Gryffindor?"
Simmons,"Uh, Ravenclaw. Girl, please."
Daisy,Do you know any spells?
Simmons,"Expecto Patronum! Hello, little monkey Fitz. Fitz."
Daisy,"This might sound so weird, but I feel such a strong connection to you, like we're both different parts of the same cosmic being. Do you feel it?"
Man,Mm-hmm. I can feel it.
Daisy,I...
Man,Your ship or mine?
Davis,"I'm a secret agent in space. I'm supposed to be watching... Whoa. Uh, hey, there."
Piper,"Hey, Davis, you in here? Got you some animal crackers, you big, dumb baby. Oh, crap. Davis. Hey. Hey. Hey. Hey. Davis. Wake up. Davis. Davis! Wake up!"
Davis,That guy is like some sort of shape-shifting contortionist assassin.
Piper,"Yeah, I'm sure he is, reliable witness. Any idea where he went?"
Davis,Oh. Animal crackers.
Piper,Great.
Daisy,"Things were definitely getting weird. An alien had just propositioned me at the bar... my little British friend was missing... and everyone around me smelled like cheese. Panic was starting to take hold when I suddenly noticed a dainty pair of feet. Don't worry, everybody. I got this."
Simmons,"Hey, I think my parents are mice."
Daisy,That makes sense.
Simmons,I'm sorry for dragging you across the universe.
Daisy,"Oh, no, don't be. It's good. It's only made us closer."
Simmons,I just miss Fitz so much.
Daisy,"Aw, yeah. I'm sorry. I wish I had my own Fitz. Well, not Fitz, but, you know..."
Simmons,"No, I know. You've had just awful luck in that department. It's so sad. But you are so strong now and so confident. I'm so proud of you."
Daisy,Really? It means so much coming from you.
Simmons,You just mean so much. You're my best friend.
Daisy,"I love you, too."
Simmons,Your skin is so soft.
Daisy,I know. Shh.
Simmons,What is it?
Daisy,Shh. Do you hear that?
Simmons,"I mean, it sounds almost like a dolphin."
Fitz,Hit me.
Dealer,"25. Well played, sir."
Dealer,Are you sure?
Gambler,"Come on, green bean. I don't got all day."
Gambler,"Oh, God. No, please. No. No, no, oh, God. Oh, my God. Oh, please, please, please, please. No, no, no, no. Please, oh, God, oh, God."
Fitz,What the hell was that?
Dealer,"Never hit on 4. Five players remain. As we begin Round 6. Players, please place your wagers. Would you like to place a wager, sir? Sir?"
Fitz,"Sorry, yes. My turn. Hm. What are the odds of me getting a 7 or less?"
Dealer,Any dealer caught giving odds is fed to Mr. Kitson's Vrellnexian.
Fitz,"Sorry. I didn't know that. Uh, okay, hm. So, to hit or to fold... That is the question now."
Fitz,Aah! Aah!
Dealer,"A synth. Everybody, vacate the room. The two of you arrived together."
Fitz,"No, that was just a coincidence."
Dealer,Which would explain your good fortune. See that he and his robot friend stay put. Mr. Kitson would want to deal with them personally.
Piper,Back away from the computer. Don't even think about it.
Davis,Totally evaporated. Big guy's two for two.
Piper,"Yeah, well, he got away, big guy, and you totally destroyed our fuse box."
Davis,Oh. But where did he go?
Piper,"The real question is, who was he trying to contact?"
Simmons,Ohh.
Daisy,"Ohh, I'm never eating alien food again."
Simmons,"No, but is it possible to share auditory hallucinations? I think this is something different."
Daisy,And why does nobody else seem bothered by it?
Simmons,Maybe it's only perceptible to humans.
Daisy,Like a secret signal.
Daisy,Fitz.
Simmons,Fitz.
Simmons,Ohh.
Fitz,"Ah. Come on, now."
Enoch,What are you doing?
Fitz,I'm rebooting you.
Enoch,"I am not comfortable with this level of intimacy, even with my best friend."
Fitz,"Well, you shouldn't set off a bloody air-raid alarm, should you?"
Enoch,Whoops.
Fitz,Whoops? What's whoops?
Enoch,"That noise you refer to as an air-raid alarm, it is, in fact, a remote override of my system."
Fitz,Something did that to you?
Enoch,Not a thing. A Chronicom. I fear we are in grave danger.
Fitz,I'm pretty sure Chronicoms are the least of our worries.
Enoch,"You are unaware of the varietals of Chronicoms. I, for instance, am an anthropologist. My primary functions are intended for research and sensual gratification."
Fitz,Moving swiftly on to the types of ones that are coming here.
Enoch,Those would be hunters.
Greater,Welcome to the House of Games. Please check your weapons and... Oh...
Daisy,Excuse me. Oh. Hello?
Daisy,"Oh. Oh, man. Do those guys look like the guy that we have tied up on the Zephyr?"
Simmons,"I see them, too, which means they're very real, and they're here for Fitz."
Daisy,They'll have to get by me first.
Daisy,That was way off.
Enoch,Shut down. Which can only mean I am decommissioned. I am useless now. I have soiled the integrity of Chronicoms. The name Enoch will be an unspeakable sound.
Fitz,This isn't helping. We need to find a way out of here or they're gonna skin us alive.
Enoch,They can have my skin. I don't need it anymore. It is my uniform of shame.
Fitz,"You're not useless, Enoch, okay? You're not. So please, shut up and help me get thi... What is that smell?"
Enoch,The foul stench of the name Enoch.
Fitz,"No, it's coming from him. What is that?"
Enoch,He's a Crepetolian. Their blood is 75% sulfur.
Simmons,Hey! I got him. Fire!
Daisy,"Okay. You go. I got it from here. Are you sure? Yeah. If I can't quake it, I'll break it."
Simmons,Okay.
Daisy,"Go. Sorry, boys. It's ladies' night."
Daisy,Whoo! Oh.
Enoch,Why do I exist? I am nothing. I'm a speck of dust in the infinite.
Fitz,"Okay, Enoch..."
Enoch,An afterthought in the worm-ridden mind of the black void.
Fitz,Okay. I'm gonna need you to spark up. So you take a break from being infinite nothing and do that for me?
Enoch,Why would I do anything when there is no purpose? We will all soon be dust and rust.
Fitz,'Cause you're my best friend. Remember? That's your purpose.
Enoch,You're bluffing.
Fitz,"No. I'm not. I can't believe I'm saying this, because you are..."
Enoch,Chronicom. Decommissioned.
Fitz,"Gonna say a massive pain in the ass, but... You've grown on me. So, yeah. You are my best friend."
Enoch,"For you, my best friend, I would do anything."
Fitz,Come on.
Simmons,"P-Pardon me, sir, but I have reason to believe that my husband, sorry, uh, my future husband is behind that door."
Man,And what reason is that?
Simmons,"Uh, the... the... the dolphin told me in a secret signal only I can hear that was meant just for me."
Man,"You need to lay off those puffs, lady."
Simmons,Is it that obvious?
Man,You've been under that gaming table for the last 20 minutes.
Simmmons,That long? I've lost my mind. I've completely lost my mind.
Daisy,Please let that be the last of them.
Simmons,I don't even know what I'm doing here.
Man,Then maybe it's best you just go on home. This isn't a place for a nice girl like you.
Fitz,Jemma?
Simmons,Fitz?
Enoch,Jemma Simmons? You should not be here.
Jaco,They have nice stars here.
Sarge,"Seen better, seen worse."
Sarge,Okay. It's ready.
Jaco,How many do you think there are?
Sarge,Stars? I don't know.
Jaco,Not stars.
Sarge,Guess we're about to find out.
Jaco,Well?
Sarge,"Seen better, seen worse. Let's go make a mess."
