character,line
Simmons,Where's the Trawler?
Deke,Take a lift down to level nine. You can't miss it.
Coulson,"May, take Simmons. Get that spacecraft in the air. Send out the signal. Daisy and I will find Mack and Yo-Yo."
Daisy,"No, no, wait. You stay here. What? I've got two good fighters down there once I get the restraints off. I'll be fine. We can't lose our leader again. We need answers."
Coulson,You want me to stay here and grill this guy?
Daisy,"Find out where the hell and what the hell, sir."
Deke,Good plan.
Coulson,"What do the Kree want with us, Deke?"
Deke,"All they ever want, submission."
May,Whoa. How many Kree live here?
Simmons,"Too many. Think about it. The Kree have been studying humans for years, moving here in large numbers."
May,Kree who were bred to kill.
Simmons,"Bred to kill and living within striking distance of Earth. This isn't an outpost, May."
May,It's a staging ground. They're planning an invasion.
Coulson,What do you mean “submission?” Are the Kree planning some sort of attack?
Deke,Attack on whom exactly?
Coulson,Humans.
Deke,Why would they do that?
Mack,Stop! Please! I'll do anything! Just stop!
Kree,"Quiet, or we'll change our minds about you."
Simmons,Can you start her up?
May,"That's the ignition port, I think, but, uh, we obviously don't have the key."
Simmons,What are the chances of them leaving it in here? Wait.
May,"Well, that worked out."
Simmons,Have you ever flown a spaceship?
May,You know the answer to that question.
Simmons,I have no words.
May,Don't need them.
Coulson,"So, then why did the Kree build this place?"
Deke,"They didn't build the bunker. Humans did. Why don't you know these things? Even in waste processing, they know the history... You're not from processing, are you?"
Coulson,"No. I was enjoying a meal, and then I was taken and zapped to this place. I'm from Earth."
Deke,"Yeah, well, that would be the one thing that I do know, wing nut. But from where? What area?"
Coulson,"Manitowoc, Wisconsin."
Deke,Are you high on something? Can I have some?
Mack,You okay? Thought you were gonna lose these for a second there.
Elena,I was starting to picture myself with two hooks.
Daisy,"Wait. Wait. Yeah, help me get him up. We can gain access now, maybe talk to the Trawler ship, find their location."
May,We need to get up off this debris field if we want a clear signal.
Simmons,"Yeah, if I can figure out how to send one. I mean, the good news is, I-I recognize some of these constellations, so we're... we're at least in our own galaxy."
Coulson,"That doesn't make sense. How long ago did they build this place, and when did you first come here?"
Deke,"I don't know. They built it 90-some-odd years ago, minimum. But I... what do you mean “come here?” I was born here."
Elena,"Que pasa, Mack?"
Mack,"These... These filtration systems, they weren't designed for this. They've been repurposed."
Daisy,"Yeah, I feel like this machine's out of its element, too. I found the coordinates to this place, but it's listing our location in longitude and latitude."
Mack,The postcard.
Coulson,90 years ago? That... That's impossible. The tech in here couldn't have been developed in the '20s.
Deke,"Wait. No Metrics, no scars, Wisconsin, pie. Tell me again about when you were taken."
Coulson,We were... We were sitting in our favorite diner just off Columbus Drive.
Deke,"No, not... not where. When? What year?"
Coulson,"That monolith was different, wasn't it? We didn't travel through space."
May,Are you seeing what I'm seeing?
Simmons,"I know, May. I recognize all of these constellations."
May,I meant that.
Simmons,No reason to send a message back to Earth. We're already here.
