character,line
Deke,"All right, right down that way. That'll take you to the fun zone."
Mack,I should've made shotgun rounds.
Mack,"Agent Shaw, you got your orders."
Deke,Stay here and take out any zombies while you go Quake Sarge back to whatever planet he was barfed out on.
Daisy,You sure you can handle the gunplay?
Mack,"Oh, he's been practicing his shooting. You should see his video game."
Deke,Just... I got this. Go get him.
Sarge,"So, you've come to witness the arrival"
Mack,Daisy!
Pachakutiq,You underestimate me. Believing his body could hold me back. But I'm more powerful than you could ever be.
Elena,Daisy.
Daisy,I'll survive.
Daisy,No. Yo-Yo!
Mack,It's gonna be satisfying when I take you out of the picture.
Daisy,Hey. Yo-Yo.
Elena,Daisy.
Daisy,"Stay with me, okay?"
Elena,Do it. Do it.
Izel,"I don't need to beat you. I've done what I came here to do. I'll go. And on the other side, you're already dead. As for erasing you from existence, they'll do it for me."
Deke,"Come on, guys. They're coming to collect. I can't hold here forever."
Elena,Please. Please. Before it gets worse.
Sarge,"You put up a good fight, Director, but we're no match now."
Mack,I've been through enough of these to know we always come out on top.
Mack,No. No. No. Yo-Yo. Yo-Yo. Stay with me. Stay with me. I'm right here. No. Hang in there. Hang in there! Come on!
Daisy,I'm sorry. I c... I can't.
Mack,No. No.
Sarge,Glad to see you've joined us. Why keep fighting? Look at the power we hold and look at your suffering.
Mack,I won't hurt you.
Sarge,Why continue?
Daisy,Let me guess surrender and we'll never suffer again.
Sarge,"Oh, no. I'll make sure you do. I'll handpick the spirits to take you, to use your flesh, to ravage your insides. Every waking moment, a battle will rage within you."
Daisy,Can't wait.
May,"Singing a different song now, aren't you?"
Mack,Are you back? You're okay.
Elena,I'm with you. I'm with you.
Daisy,"May Hey, hey."
May,Daisy. Did you destroy it? That thing inside him?
Daisy,We did.
May,Was there anything left? Coulson? I was hoping to see him again.
Daisy,"Me, too."
May,I guess... I guess I'll see him soon enough.
Simmons,"She'll be fine. We'll repair her tissue in a few hours once she reaches the correct core temperature. But right now, we have to move. Quickly, sir."
Mack,Isn't it a bad idea to leave those behind?
Simmons,They'll be gone soon enough.
Daisy,How did you do all this?
Simmons,"We had help, and we had time. Give Yo-Yo her breathing apparatus. Set the chamber temperature to minus 68 degrees."
Deke,Where's Fitz?
Simmons,I don't know. I can't know.
Mack,"Simmons, what's going on here?"
Simmons,"The Chronicoms want to establish Chronyca-3 as their new home planet... here, on Earth. They believe only S.H.I.E.L.D. can stop them, so they sent Hunters to destroyS.H.I.E.L.D. and everyone within it."
Mack,The Lighthouse?
Simmons,"We have We lost the Lighthouse. Go code 98232. Fitz, Zephyr One is charged with all crew accounted for. Ready to launch."
Fitz,"Copy, Jemma. Glad to hear it. Tell them I'm sorry. Prepare for launch."
Simmons,I suggest you do the same. This will be bumpy.
Daisy,Where are we going?
Simmons,The Lighthouse wasn't the only point of interest targeted by the Hunters.
Mack,You wanna share exactly where Fitz sent us?
Simmons,I don't have that information yet. I'll scan the terrain.
Simmons,"We're above New York City. It's completely fogged over. Good thing, because I forgot to activate cloaking. The controls changed when we upgraded."
Daisy,You're right. I can see the Empire State Building.
Mack,"Yeah, but it's the only building above the clouds."
Simmons,It may be the tallest building in the world.
Mack,"Simmons. Cloaking isn't the only thing you upgraded, is it? You enhanced the jump drive, too. How?"
Simmons,Like I said we had time.
Daisy,"I would say I need a drink but those are illegal now, aren't they?"
Simmons,We're cloaked.
Mack,"Are there any other bombshells you want to drop, Agent Simmons?"
Simmons,"Yes. There is one. We have a problem that Fitz and I could not solve, but Enoch provided a possible solution. The Chronicom Hunters have Fury's Black Box as well as centuries of anthropological research to pull from. Our team needs an expert in S.H.I.E.L.D. history to have a chance of stopping them to even know what the Hunters might target. I would ask May her opinion, but she's out of commission for the time being. The rest of us could vote, but truthfully, this decision should be left up to him. And he has already voiced his opposition to anything like this. He has all of his own memories and has been upgraded with complete knowledge of everything he's missed. He has Chronicom hardware, which makes him our most advanced LMD. And there is no better person to be your right hand, sir."
Mack,Simmons...
Simmons,"I was deeply against it at first but the more I thought about it, the more I think he'd understand. I believe it's the right thing to do. And frankly I miss him."
Simmons,"So, what do you think?"
Mack,He would want us to consider the ramifications.
Coulson,"Hey, guys."
