character,line
Piper,Is there a different title you'd prefer? Commander? Sir?
May,Let's just stick to “May.”
Piper,"I can do May. I can do that, May."
Mace,"Agent Carter herself didn't know it all. Oh, but this guy? This guy's our real expert. He actually does know it all."
Coulson,I know some SSR history. It's not a big deal.
Mace,"No, no, no, no. He's being modest. Not only does he keep this place running, I bet he could tell us the exact year it was built."
Coulson,1949.
Mace,Told you.
Coulson,"Uh, one interesting fact... Peggy Carter herself oversaw construction of this base. Most people know the legend of Peggy Carter, but there's so many stories that were never recorded. I remember one time..."
May,"You're seeing their faces, aren't you?"
Chen,Everyone else... what's wrong with them? Why don't they see it?
May,I do. How do I help them?
Chen,You can't. It's everywhere.
May,There has to be a way for me to...
Chen,It's everywhere! It's everywhere! Everywhere! Everywhere! [thuding] Everywhere! Everywhere! Everywhere!
Simmons,What the hell is happening?
Chen,Everywhere! Everywhere! Everywhere! Everywhere! Everywhere! Everywhere! Everywhere! Everywhere!
Simmons,"He'll nap for an hour. May, what happened? Did you say something that made him...?"
Mack,Shame Simmons couldn't come with us.
Fitz,Seems the new parameters at H.Q. come with nothing but more paperwork.
Mack,"Yeah, you're telling me. Inventory before deployment? I mean, this is a-a lot of numbers. I'm a mechanic, not an accountant."
Fitz,"You're an engineer, Mack. And a small tank."
Mack,I can't tell if some of our medication supply is missing or... I'm just too fried to figure it out.
Fitz,You are looking a bit more feeble than usual.
Mack,"Thank you for that. It's these long deployments, Turbo. Weeks at a time. I mean, Coulson loves it, but the isolation gets to me."
Fitz,Have you been seeing Yo-Yo?
Mack,"Yeah. Yeah, we Skype occasionally."
Fitz,"Well, at least you're not on the wild goose chase for Daisy anymore."
Mack,"We tried, man. I promise you."
Fitz,"Yeah, I know. Should be landing in about an hour."
Fredrick,All those years...
Hugo,My wife... she's out there. My life... Calm down. I don't have time to be calm. What that backstabber did to us...
Fredrick,It wasn't just him. It was you. We trusted you.
Bauer,This is not my fault. I had no idea.
Fredrick,You shouldn't have used the Darkhold.
Hugo,He's right. This is all because of your obsession with that damn book.
Bauer,No. That book can help us now. Fix us.
Hugo,Or give you the power you wanted in the first place. Like we could ever find it. He's years ahead of us.
Bauer,Oh. We will find the book and kill him along with anyone who tries to stop us.
Robbie,"I've seen a lot of breaks. Your arm is fractured, not broken. Keep trying to bust out of that, I can't guarantee it'll stay that way."
Daisy,What are you doing?
Robbie,"Looking for proof. You see, this is new for me. I've never been..."
Daisy,A kidnapper?
Robbie,"Caught. You know who I am, which is a problem. For both of us. A problem that has to go away."
Daisy,Threaten me all you want. You think I'm afraid to die?
Robbie,I think you want it. No doubt. You got a death wish. Coming back to find me after I let you live. You told me not to. Said you deserved it. I'm just looking for proof that you do.
Daisy,And then?
Robbie,My problem goes away. And your wish comes true.
Bauer,"Vincent, calm down."
Hugo,"Well, he has it the worst."
Fredrick,I think he wants to know your plan.
Bauer,"We're gonna find the book and reverse what's been done to us. We'll make this right. Hugo, you take those power cells. We're gonna need them. Vincent and I will look for Joe. And you..."
Fredrick,I'll burn this place to the ground.
Bauer,We all need to work together.
Fredrick,I'm done working for you. I mean... look what happened to us.
Bauer,It would be smarter...
Fredrick,"You were never smarter! You just had the damn book. You don't control me anymore, Lucy. Take the boxes. But I'm destroying this place."
Robbie,You've got ghosts haunting you. Something in your past you can't live with. You could just tell me.
Daisy,Haunting me? This coming from the guy who thinks he's possessed.
Robbie,"I prayed for vengeance. I got it. You? Fighting to right every wrong, all the while begging to be taken out. Seems to me your thing is serving penance. You know, we're not so different, you and me. Yeah, you just feel bad for the dead in your wake. I don't feel anything."
Daisy,"If that were true, you would've killed me by now. Are you really telling me you don't feel curious about what's going on out there? You hunted those skinheads down. Why?"
Robbie,They spilled innocent blood.
Daisy,"Wow. Listen to you. Take yourself seriously much? They were working with the Chinese. Does that happen a lot around here? Didn't think so. And outfitted with RPGs. You're not interested in how these things are connected? Look, I know that the big picture is kind of lost on you, but someone is arming them, uniting them, and that should concern us both."
Robbie,I said I'm not what you are.
Daisy,"You're enhanced, and you just said that we're not that different. I'm sorry, but you just said that... like 10 seconds ago. They won't stop until a lot of people are dead."
Robbie,Or they are.
Daisy,And who knows what kind of weapon they stole from the energy lab in Pasadena. Still haven't been able to dig up any infor...
Robbie,Wait. What did you say?
Daisy,"Momentum Alternative Energy Lab. Printout right there in your hands. Best I can tell, that's where they stole the weapon from. But it's been shut down for years. Wait. Does that mean something to you? Robbie! No! Robbie!"
Coulson,"Ah. Agent Simmons, there you are."
Mace,Here's the Special Advisor of Science and Technology. Glad you could finally make it.
Simmons,"Yes, because we were supposed to meet 15 minutes ago. Right. Unfortunately..."
Mace,"Well, luckily, the United States Congress is used to waiting around. Right, guys? ‘Cause, I mean, how much work really gets done in Washington? Although you don't often wait around for someone who's honestly changing the world."
Simmons,"Oh, I don't know if I'm doing that."
Mace,"So why don't you go ahead and tell us what you were working on that kept you? Word of advice... everything she does is hugely fascinating and I understand none of it, so feel free to smile and nod. It's what I do."
Simmons,"Well, I was just in the containment rooms."
Mace,"Ah, yes. One of S.H.I.E.L.D.'s most important advances in recent years. It uses adaptive materials to contain enhanced individuals and actually neutralizes their powers."
Congressman,"Oh, neutralize powers... that does sound useful. I'd love to see them."
Mace,Great idea.
Coulson,"But maybe not the best idea, Director."
Mace,Excuse me. Guess not. What happened?
Simmons,There was an incident. Blood everywhere. Not a great time.
Mace,"Turns out it wasn't the best idea ‘cause Agent Coulson here has a better one. Uh, who wants to step inside a real-life Quinjet? Let's go."
Coulson,Chen? Do you have any idea what set him off?
Simmons,Have you spoken to May lately?
Fitz,Creepy.
Mack,"You ever notice we never get to check up on a bright-lit place filled with nice, friendly people?"
Fitz,"Mack. Looks like a short electrical transient set off a quick current spike, other side of that door."
Fitz,"Oh, boy. Mack! We got a big problem. The reactor terminals are set to... Whoa!"
Mack,Great. This guy disappears. I hate these guys.
Fitz,Where'd he go? Think you scared him off?
Mack,"What do you think the chances of that are, Turbo?"
Coulson,May? What's up?
May,The base has been infiltrated. Something got in.
Coulson,So you thought you'd redecorate?
May,"Maybe somebody brought something in, something that's getting to everyone."
Coulson,"And if you find it, you can destroy it."
May,Yeah. That's right.
Coulson,Always ready to do the brave thing. Always looking out for us.
May,I won't let them take you.
Coulson,"May, uh, what if we stop, take a minute? Rest, make a plan."
May,I can't. I can't. No time.
Coulson,"You know what? We have current blood samples on file for every S.H.I.E.L.D. agent, even the Director. That could help us figure out who's been infected. We just have to go to the lab. How does that sound?"
May,Yeah.
Fitz,"He's like the woman who got Chen, so if he does come back, you can't let him touch you. You'll go crazy. Don't let him touch you! He must've set the reactor to blow."
Mack,What are you talking about? Blow up a building?
Fitz,"I mean, no, it could be a couple of city blocks."
Mack,"Then what are you talking to me for, man?! Shut it down!"
Fitz,You're the one who keeps asking me questions! I'm trying to shut it down if you give me five...
Fitz,We can help you.
Fredrick,No. You can't.
May,Wait. No.
Coulson,May? You all right?
May,Why do you want me to go to the lab so badly?
Coulson,"I told you... so we can... Okay, look. There's a situation you need to be aware of."
May,I'm aware. Hyah! And I'm gonna stop them!
Coulson,She's sick! Don't hurt her!
Coulson,"May! May, stop. It's me."
Coulson,"May, wait! Please. You're not well. I can help."
May,"Phil, I'm doing what has to be done."
Mace,So am I.
Mace,"Agent May, I urge you to stop now."
May,You're a monster.
Mace,I prefer the term “Inhuman.” I'm sorry about this.
May,Aah!
Coulson,Too bad you can't put that on the tour.
Mace,Not yet.
Fitz,Where is he?
Mack,"Turbo, get me out of here!"
Fitz,I don't understand. He's keeping the reactor in meltdown.
Fredrick,I won't go back. I'll kill you all first.
Fitz,I don't know what you mean.
Fredrick,It was hell in there.
Mack,Fitz!
Fredrick,What are you?
Fitz,Yeah. What are you...
Mack,"Fitz, get me out of here!"
Fitz,"Yeah, I got it. It's stuck!"
Mack,I really wish our roles were reversed right now.
Daisy,Fitz.
Fitz,We need to turn the reactor off. It's done.
Daisy,"No. No, no, no. Don't."
Mack,There. Is that too tight?
Mack,So... that fire-headed Inhuman...
Daisy,He's not an Inhuman. I'm not sure what he is.
Mack,"I am. He's a killer. That truck heist in East L.A., three people were brutally murdered."
Daisy,What if they deserved it?
Mack,Is that how it is now? You're running with a vigilante who decides who lives or dies?
Daisy,I'm not running with anyone. But he can't be all bad. He came here tonight and he saved Fitz's life.
Mack,"Yeah, but from what? What... What was that thing?"
Daisy,I have no idea.
Mack,"Daisy, come home with us. So we can properly take care of that arm. We have a drug that can help those bones heal faster. Now, our supply keeps running low, but we're about to... But you already have it, don't you? It's Yo-Yo. She's stealing it, and you two have been in touch this whole time. We've been out there looking for you, trying to protect you and put the pieces back together, and you... Why? Why are you doing this?"
Fitz,"Because she's turned her back on us, Mack! Because something terrible happened, and she didn't want our help getting through it."
Mack,"Slow down, Turbo."
Fitz,"Well, we've all been through terrible things, all of us, and we've never turned our back!"
Daisy,I-I'm doing what I need to do.
Mack,And it still affects us. Like it or not.
Daisy,Thank you for the splint.
Congressman,"Hey, can we get a picture?"
Mace,Sure.
Congressman,"Hey, um, do you mind?"
Coulson,Not at all.
Mace,"Okay. Nice and close, nice and tight. There we go. You know I love a photo op, right? All right. Nice. Now, as tempting as it may be to post these pictures on Facebook, Snapchat, your re-election campaign website... everything you saw today is confidential. You all signed an NDA, and unlike the Climate Change Accord, this one's enforcable. So if all goes well, we hope it does, next time we do this, it'll be much more public. Safe ride home, my friends."
Congressman,"Thanks, Director."
Mace,Thanks for coming. Bye-bye.
Coulson,You got a moment?
Mace,Sure.
Coulson,It's about May. I have a plan that I think will help...
Mace,"Oh, don't worry, Phil. I've got it handled."
Coulson,"The thing is, my experience can help here. I dealt with a similar situation when I..."
Mace,"When you were the Director. I know. Phil, am I getting something wrong? This was your idea. When you stepped down, you told the President you didn't want to be the face of the Agency."
Coulson,For a whole host of reasons.
Mace,"And you said we needed a new face. And now that Steve Rogers went AWOL, you wanted a hero."
Coulson,I said the new Director should be a powered person the public could trust. And they came up with you.
Mace,"And now you're stuck with me. I count on you to be one of my top advisors. There's no one better than you, truly."
Coulson,Okay. So...
Mace,"But when it comes to May and Daisy, you can't be objective. And to that, I take exception. So, you focus on being the best agent we got, and I'll focus on being the best Director I can."
Coulson,But what... what treatment are you implementing? How long will...
Mace,Hey. I'm sorry. That's classified.
May,Get away from me. Get away from me. Aah! Get away from me! Get away from me! Aah! Get away!
Daisy,"Come on, come on, come on, come on. Come on!"
Robbie,Your friends with you?
Daisy,No. I left them.
Robbie,Good. You want to know what's connecting these things.
Daisy,Yeah.
Robbie,I think it might be me.
