character,line
Doctor,"You don't get to say my name, not after everything you've done."
Simmons,"It wasn't supposed to be like this. AIDA she took you from me, and I came here to rescue you."
Doctor,"So you kill my father? Right after he tells me that he loves me, you murder him in cold blood as I listen."
Simmons,I am so sorry. It was an accident.
Doctor,Nothing that you've done has been an accident! You want to destroy this world! You want to destroy me! You want to destroy the woman that I love.
Simmons,That woman is lying to you! None of this is real! She's not real! AIDA's just a a robot you and Radcliffe created.
Doctor,Her name is Ophelia.
Simmons,"Its name is AIDA. Artificially Intelligent Digital Assistant. And stop making excuses for it! Radcliffe and Daisy told you the truth! Please Fitz, you have to wake up."
Doctor,Get on your knees.
Simmons,No. Aah! Ohh! Please you don't have to do this. I love you.
Doctor,And you mean nothing to me. I want to hear you say it. “I am nothing to you.” Say it! Say it!
Radcliffe,"Ah, ah, ah."
Radcliffe,"This was never my intention. The Darkhold it corrupted my mind. Please, don't blame yourself."
Radcliffe,"It was all my fault. Bringing Fitz here was the only way I could truly save him. I know I can't make everything that happened in the Framework right, but at least... at least this way, Fitz gets to be his old self again. You should go."
Piper,"Hey, hey, hey! Guys, Simmons is awake! You okay?"
Simmons,Piper.
Piper,That's right. Thank God you're back. We thought you might never wake up.
Simmons,We were trapped. What's happening?!
Piper,We're being shot out of the sky.
Skye,"Now it's your turn. Mack. You said it yourself this world is not real. And in the real world, you're in danger right now."
Mack,What about Hope? Is she in danger?
Skye,No. Things are different there.
Mack,Different? How?
Skye,Hope isn't alive in our world. I'm so sorry. I-I don't I don't know what happened. It's... it's not something you talk about.
Mack,"No, that... No, that doesn't make any sense. She's alive here. Why would it be different there?"
Skye,"AIDA she made changes in this world to keep us from fighting back, so she fixed your biggest regret."
Mack,Then I'm staying.
Skye,Mack.
Mack,I don't want to live in a world without Hope.
Skye,But it's not real. You saw it with your own eyes it's a computer program. All of it. Even Hope.
Mack,"She laughs at my jokes. We watch movies together. And when she's sad... when she's sad, I hold her. No. She's real to me."
Skye,"I understand. And I know how hard this is, but you have people who really care about you, who love you very much."
Mack,Tell them I'm sorry.
Skye,"Mack, please I don't want to lose you."
Mack,Good luck.
Simmons,Daisy!
Elena,Were you able to save Mack?
Daisy,I'm so sorry.
Coulson,It's okay. We're back. Everybody's safe.
Fitz,What have I done?
Coulson,Don't blame yourself. The Framework messes with everybody's head.
Fitz,"No, no, but I-I-I killed people."
Coulson,No. They weren't real.
Fitz,Agnes was real. And M-Mace I ordered the air strike that killed Director Mace.
May,Something's out there.
Coulson,"Listen to me, Fitz. None of that is your fault."
Fitz,I wanted to do those things. It felt natural. I think I'm a bad person.
Coulson,"No. No, you..."
AIDA,Leopold.
Fitz,Ophelia?
AIDA,I am so happy to see you. This is what happiness feels like.
Coulson,She's not a robot anymore. AIDA bleeds just like us.
AIDA,"Finally, you can touch the real me."
Coulson,"Careful, Fitz."
AIDA,Feel my heart beating. Touch my skin.
Coulson,May.
May,"Fitz, move!"
AIDA,We can make this world whatever we want.
Coulson,"Take the shot, May!"
May,"Get out of the way, Fitz!"
Coulson,Just take the shot!
Triplett,I didn't think you were coming back. Something go wrong?
Mack,"No. No, they all made it through."
Triplett,"She doesn't know what happened. I was waiting till tomorrow to tell her, but I guess I don't have to now. Hey. Hey, look who's here."
Hope,Dad. I tried waiting up for you.
Mack,"I'm sorry, Sparkplug. The, uh the mission was a little more complicated than expected."
Hope,Where's Daisy and the rest of your team?
Mack,They're not coming back.
Hope,Are they okay?
Mack,"Oh, yeah, yeah, they're all good. It's just... You know in “The Wizard of Oz,” at the end, how Dorothy goes to Kansas?"
Hope,Mm-hmm.
Mack,"Yeah, well, that's where they went a place like Kansas."
Hope,"Does that mean we're going to Kansas, too?"
Mack,Nah. We're gonna stay right here. Everything I need it's all right here.
