character,line
Skye,Hope. You're the Hope that he lost.
Hope,He didn't lose me. I was taken by you people. My Dad follows the rules. He's a good person.
Skye,I'm sure he is.
Hope,Then let us go home.
Skye,I wish it was that simple. It's not my call.
Hope,"Dad warned me not to mess around with that drone, but I didn't listen. This is all my fault. I..."
Skye,"Hey, hey, it's okay. Your dad's gonna be all right. I promise."
Hope,"Please help my dad. Don't let anything happen to him, please."
May,Get anything from the girl?
Skye,She's scared. What about her dad?
May,"I haven't broken him, yet."
Skye,I was just with Hope. She's safe. That's one special girl.
Mack,"Thank you. Listen, we need to talk."
Skye,Do you know who I am?
Mack,You're Daisy Johnson. We're both S.H.I.E.L.D. agents.
Skye,"Yes. Yes. Oh, thank God. Okay. We need to get you out of here, reconnect with Coulson and Simmons."
Mack,Definitely.
Skye,Yo-Yo is with us on the outside. She's safe. You have no idea how worried she is about you. You don't know who she is.
Mack,Uh...
Skye,And me? Do you know me?
Mack,I'm sorry. That's what the other agent told me to say.
May,Lock down the elevators. Find her!
Ward,Simple extraction. We grab him and go. Keep your eyes open.
Simmons,I'll do the talking.
Coulson,What about me? What should I do?
Ward,Just try to not to get yourself killed.
Simmons,Consider it a precaution. A “break glass in case of emergency.”
Ward,Drop it.
Radcliffe,Hive? No. It can't be.
Simmons,"Hello, again, traitor."
Coulson,Surprise.
Radcliffe,You shouldn't be here. None of you.
Ward,"Unh-unh. That's close enough, pal."
Radcliffe,"Oh, but... No, you're not Hive at all. You're the one who came before. I never did meet him."
Simmons,This is not a social visit.
Radcliffe,"Oh, Jemma, if only you knew the trials and tribulations I've endured."
Simmons,I am fresh out of sympathy for liars who kidnap my friends and replace them with killer androids.
Coulson,"Don't forget about implanting bogus memories and letting me think I'm off my gourd. Not cool, bro."
Ward,Catch up later. We need to move.
Radcliffe,It's all become so very complicated. I never meant to hurt anyone.
Simmons,"Right now, I don't give a damn about what you meant. You're going to help us find our friends and escape."
Radcliffe,"My dear, I'm afraid there is no escape from this place."
Man,Sector 7 clear. We'll be going on to the next floor.
Skye,Going down?
May,There's no way out. It's over.
Man,Don't move. Give me your hands. Get down.
Radcliffe,This isn't the world I'd intended. Things have gone dreadfully wrong.
Coulson,Maybe not so much for you.
Radcliffe,"I promise you, this is a gilded cage. One can only drink so many mai tais, watch so many sunsets..."
Simmons,"Oh, stuff it. You're in early retirement while the rest of your world tears itself apart."
Radcliffe,"I assure you, my intentions were pure. The Framework was to be a paradise, a-a pleasant forever-after."
Ward,"All right, story time is over. You're coming with us."
Radcliffe,I'm afraid that's not possible.
Ward,That wasn't a request. Who is that?
Radcliffe,No one. It's unimportant.
Ward,You guys watch him. I'll go and get her.
Radcliffe,"No, you can't drag her into this! It'll only confuse her. She doesn't remember the other world."
Simmons,It's Agnes.
Radcliffe,"Agnes was dying. In order to save her, I had to bring her consciousness into the Framework."
Simmons,And her body?
Radcliffe,"Deceased, I'm afraid. We gave her a burial at sea. It was very emotional. The Framework is all Agnes has left."
Ward,"Okay, what the hell is he talking about?"
Coulson,"To be honest, he lost me there, too."
Radcliffe,"As a matter of fact, she's not the only one in that particular boat. AIDA sort of killed me, as well."
Simmons,What?! How did she go against her programming?
Radcliffe,"She found a loophole. I mean, it was really rather clever. If I weren't dead already, I'd be impressed."
Ward,"We're getting that woman, and we're going. We can sort this out at H.Q."
Radcliffe,I never wanted any of this to happen. I only wanted to do good.
Simmons,Then actually do good. Tell me where AIDA is keeping our friends.
Radcliffe,"The Russian has a base under a drilling platform in the Baltic. Go and save them, and leave us in peace."
Coulson,How do we get out? Did you build an exit back to the real world?
