character,line
Morse,I thought NASA sent Will through.
Fitz,"Could go beyond NASA, way beyond."
Hunter,"Please don't tell me you think some ancient order's behind all this, 'cause that's a bit mental even for you."
Fitz,"I know how it sounds, but we're dealing with a portal that leads to another planet, so..."
Morse,"Anything's possible. It's worth checking out, Fitz."
Mack,"You gonna take Coulson up on his offer, stick around for a while?"
Lincoln,Can't run forever.
Price,"If we put Andrew in stasis as a human, it'll slow his transformation, giving us more time to find a cure. Now, I can't pretend to understand what you're going through, but for what it's worth, if I had the chance to save someone I love, I'd take it."
May,What would you do?
Daisy,"Well, it's a temporary solution. I think we can all acknowledge that. But Andrew helped me. So I'd... I'd do whatever it takes."
May,Do it.
Price,Do you need to go after her?
Coulson,"She wouldn't want me to, not right now."
Price,It's been a long day.
Coulson,Mm-hmm.
Price,Buy you a drink?
Coulson,Please.
Fitz,Hey. You okay?
Simmons,"I couldn't sleep. There aren't a lot of windows in the base, and I wanted to..."
Fitz,"Watch the sunrise. I, uh... I can't make any promises, but I think I may have found something. Might help us open up the portal."
Simmons,Really?
Fitz,"And, um... fixed your SIM card, so, I heard your recordings and saw your video. Didn't know you thought about settling down in Perthshire. That's in Scotland."
Simmons,"I know where it is, Fitz."
Fitz,"So when you said all those things about... I mean, you were tired and dehydrated."
Simmons,"I was as clearheaded then as I've ever been, when I said all those things. What do you think we should do about it?"
Fitz,"For now, let's just watch the sunrise."
Andrew,What's wrong?
May,Nothing. I never thought I deserved this.
Andrew,"What, a trip to Hawaii?"
May,No. Happiness. This kind of happiness.
Andrew,Of course you do. We both do.
Ward,"So, why am I here?"
Malick,"We'll get to that. It's a shame about Werner Von Strucker. I hope, for your sake, he doesn't wake up."
Ward,"I'm not worried. He's weak, like his father."
Malick,"Ah, careful, Mr. Ward. You paid a price for that boy. You should ask yourself if it was worth it."
Ward,You gave me his location.
Malick,I gave you what you asked for. I'm just not sure that you're asking for the right things. Revenge only provides a temporary pleasure.
Ward,"Ah. But a pleasure, nonetheless."
Malick,Ah. You should think on a grander scale.
Ward,"Oh, it'll be grand. How about I cut off the head of S.H.I.E.L.D. Because without Phil Coulson, S.H.I.E.L.D. won't grow back."
Malick,Ohh. Excuse me a moment. Ms. Price.
Price,I wanted to apologize for missing our meeting at Norad. I will bring him to you soon enough.
Malick,Time is of the essence.
Price,"Oh, I better go. I'll be in touch. You don't have to leave so soon. How about some breakfast first?"
Coulson,Are you cooking?
Price,I don't cook. But I'm an expert at going out to eat.
Coulson,Is there anything good around here?
Price,Ruthie's Diner is about two blocks away. She makes a mean scramble.
Coulson,I think I can make time for that.
Price,Good.
