character,line
Lincoln,"We saved your asses, and you come at us?"
Daisy,Lincoln. Why didn't you tell us?
Coulson,"Daisy, stand down."
Coulson,"First, we get everyone in quarantine, and then we can talk."
Lincoln,"Not everyone. Anybody in here could have killed Malick, but you singled us out right away!"
Daisy,"Lincoln, stop it!"
Joey,What's happening?
Daisy,Where the hell have you been?
Lincoln,"If we don't get these doors blocked, nobody's questions get answered!"
Elena,Got it! Okay.
Joey,Someone explain what's going on.
Lincoln,Malick's dead. They suspect us.
Joey,"Well, why would they think that?"
Daisy,They think Hive infected one of us while we were in that base.
Lincoln,Messed with our heads.
Daisy,Where were you?
Joey,What?
Daisy,"Where were you, Joey?"
Joey,The base went dark. I was looking for you. Infected?
Elena,That glass not gonna keep them out.
Lincoln,Right. How do we fix this?
Daisy,"We stay calm, and we stick together."
Joey,Why are they sure it's one of us?
Daisy,"Malick, whatever he said to Coulson has him spooked."
Joey,"But he could be wrong. I mean, they're taking his word for it?"
Daisy,What?
Lincoln,What?
Elena,Screw S.H.I.E.L.D.
Lincoln,Jiaying was terrified of Hive returning. Now I can see why. You know Fitz-Simmons quarantined Lucio's body?
Joey,Why didn't they tell us sooner?
Daisy,"If that's true, this is exactly why Coulson didn't say anything. Anybody has..."
Joey,"And if that is true, I don't want you telling me what to think. Any of you. We were all alone in that base. Any of you could be infected."
Lincoln,Any one of us. That includes you.
May,They're ready to go. Or we can pump in sleeping gas if you give me 10.
Coulson,"Contain for now. If they're arguing, that means they're not all turned. Search their bunks and lockers. Figure out what we're missing here. Hopefully, someone in there is doing the same thing."
Lincoln,"I saw it, Yo-Yo. That's not a bullet wound, so how'd you get it?"
Elena,I fight 10 people. Accident. (in Spanish) Why doesn't he believe me? Help me explain.
Daisy,What are you saying? Could you please speak English right now?
Joey,"Hey, look. It's not important, okay? I don't care which one of you did this. I just want to leave, one way or another."
Daisy,"Are you saying you'll fight S.H.I.E.L.D. to get out of here? Because that means me, too."
Joey,They're about to break in. I am not going back into isolation.
Elena,"Why not? Alone all day, no?"
Joey,"I just needed some time, okay?"
Daisy,"Joey, you were completely AWOL when Malick was killed. That's not okay."
Joey,"I don't care about Malick! You were the one gunning for him, and now he's dead. That's not on me."
Daisy,"Gunning for intel, not to kill him. He's the head of HYDRA."
Lincoln,But it's a fair point.
Daisy,Excuse me? I wanted to get to Malick to finish off Ward or... or Hive or whatever. Friends died. You know that.
Lincoln,Where were you when the lights went out?
Daisy,"I was in my room where I told you to meet me. Where were you, sparky, during the electrical failure? Sorry. We're supposed to be a team."
Elena,This team is sick.
Joey,How do we know whoever turned can't infect the rest?
Lincoln,There's no evidence of that.
Joey,"I just want out, with or without your help. Hey, hey, hey!"
Lincoln,"Suddenly, you're willing to fight your way out?"
Elena,"Me, too. I don't trust anyone."
Lincoln,No one leaves.
Joey,We need to get out of here.
Daisy,"Stop! He's right! He's right. We should get somewhere safe, figure this out on our own terms."
Lincoln,What? We can't leave and let an infected person escape!
Daisy,It's better than someone in here or out there getting killed. Okay. Coulson has a hidden elevator. It used to be an old underground exit. Maybe I can break through to get out. It's the only way we all live today.
Joey,Okay. Let's go.
Fitz,Do we even know what we're supposed to be looking for?
Mack,We do now.
Daisy,"No, no. This way. It's not much farther. The original passage is hidden through here."
Joey,I hope you're sure about this.
Joey,You sold us out!
Daisy,"I'm sorry. If someone's infected, I had to make this call."
Coulson,"I mean no harm. We're all a part of the same team, but one of us is sick. I didn't say anything earlier because we didn't know who it was, but now we do. Let me guess, when you decided to leave, Lincoln didn't want to go. Not without his prize. This was taken from the Assets room and hidden in your locker."
Lincoln,"I didn't do that. Daisy, you have to believe me."
Coulson,You know how to get in there. You've stolen from that room before.
Lincoln,Yeah. That was different.
Coulson,"No. That was exactly the same. From the moment Hive popped up on our radar, you suddenly knew where to find this and had your hands on it until our distress call diverted you to Malick's base."
Lincoln,Exactly. That was before any of this could have been exposed to Hive!
Coulson,Was it?
Daisy,Transia. The rooftop.
Coulson,"Daisy fought Malick. I found the bodies. But you said you caught a glimpse of Ward, didn't you?"
Daisy,So you're saying he wasn't turned last night?
Coulson,No. He's been turned this whole time.
Lincoln,I wasn't anywhere close to Hive!
Coulson,"We can fix this, Lincoln. Let us help you."
Lincoln,Leave me alone!
Daisy,Lincoln!
Daisy,"We were good together. And yet, it took so little to split our team apart. I failed them."
Coulson,"This is being a leader. You want to protect everyone, but you can't. People get hurt. Today wasn't your fault."
Daisy,Doesn't feel that way.
Coulson,We were attacked by something very smart and very dangerous. Hive destroyed the most sacred thing for a team.
Mack,Yo-Yo.
Elena,My name is Elena.
Coulson,Trust.
Joey,When will the results come in?
Simmons,Soon.
Joey,Good. Because I think I don't want to be here anymore.
Coulson,"I know you want to destroy Hive for what he's done to you. We all do, and we will. I know you want revenge, but we have to be better. We have to do what's best for the team. It's times like these when there's no clear path that I understand why people pray. We don't know if any of the rest of you are infected, but we will soon. Even so, the Inhumans cannot encounter Hive. For the time being, I have to keep you in quarantine. I have to disband your team, Daisy. I'm sorry."
Daisy,We'll be stronger next time. You'll see.
Fitz,Temperature differential?
Simmons,Too similar.
Fitz,Brain biopsy?
Simmons,Too lethal. Dopamine levels?
Fitz,You think it drugs them?
Simmons,I have no idea how to help them. We should be in the lab.
Fitz,"Well, we're running every test that we can."
Simmons,"One of these days, we'll find something out in space that's magnificent, right? Not trying to infect us or kill us like Hive."
Fitz,"What's Hive? Couldn't even get off a desert planet without us, so... we'll sort him out."
Simmons,I just want to help our friends.
Fitz,I know.
Fitz,Sorry. Uh... sorry. I know everything with Will and starting over. I didn't mean to push too fast.
Simmons,"Too fast? Fitz, it's been 10 years. We can't waste any more time."
Fitz,Really? 'Cause I thought that...
Simmons,Really. And since we're cursed or whatever nonsense...
Fitz,I said that one time.
Simmons,"Well, and you and your fourth-dimension idea..."
Fitz,"And for the record, actually..."
Simmons,... that we can't change fate.
Fitz,...today is more evidence that the cosmos is against us.
Simmons,I'm tired of seeing our friends ripped apart from each other. That can't happen to us again. I won't let it.
Fitz,"Then we won't let it. Who needs space? Because I've got something magnificent right here. A picture of space. One of my prized possessions, that is. I don't know why it makes any significance to..."
Simmons,Okay.
Daisy,I had to see you.
Lincoln,Daisy. I didn't do anything. I-I promise. I did not betray the team.
Daisy,I believe you. I believe you. That's why I came. I came to get you out of here.
Lincoln,What? Are you serious?
Daisy,We could just walk right out of here.
Lincoln,They wouldn't understand.
Daisy,I don't care. We can be together.
Lincoln,We can't just throw S.H.I.E.L.D. away. They'll find a test and see that I'm innocent. How did you get out of your cell?
Daisy,"I'm the one who programmed the security features. Lincoln, S.H.I.E.L.D. can't hold us."
Lincoln,"But we want them to, right? Daisy, what did you do?"
Lincoln,I've got Malick.
Daisy,I have to get back to the base. They have something we need.
Hive,Do it.
Daisy,"Guys, I'm coming to you."
Lincoln,"So, this is what Hive's sway looks like. Daisy, he's using you! You're... You're sick."
Daisy,"No. I'm happier than I've ever been. You get it. You've felt an emptiness your entire life, like me. We've tried to fill it, but it never works. I found the answer and it's beautiful. It's... It's... It's a bond."
Lincoln,"Beautiful? Daisy, people are dying!"
Daisy,Malick?
Malick,So it's you. I was curious who Hive would send. I know what you're gonna do.
Daisy,We can't let you keep talking.
Malick,And I won't be kept from my daughter.
Daisy,"If I'm honest, I might enjoy this."
Daisy,Malick doesn't matter. He could only hurt us. What we are trying to build...
