character,line
Radcliffe,"I suspect this is what's causing her hallucinations, vivid waking nightmares that are sending her adrenal system into overdrive, putting her in a state of extreme fight-or-flight."
Simmons,They were all scared to death.
Radcliffe,"Mm, precisely."
Simmons,"Well, how do we stop it?"
Radcliffe,How do you cure fear?
Coulson,"We're 2 minutes from the blackout zone and 10 minutes from the hotel Agent Rodriguez called you from. We'll grab her first, then Fitz can do his thing."
Mack,It doesn't make sense. The EMPs only short-circuit electronics that have been turned on at the time.
Coulson,Your point?
Mack,"Well, I haven't heard from her since. I mean, she... she can't find a phone that was turned off?"
Coulson,Does the backseat science department care to weigh in on this?
Fitz,"She's at a bachelorette party. She's probably having a good time, dancing and drinking with all those sexy Latino guys."
Mack,"No, I'm not taking that bait."
Briggs,"We're here to protect you. Inhumans are attacking our cities, and we have to fight back. We have reliable information there's an Inhuman here in this hotel right now. If anyone knows who it is, it's your duty to turn it in."
Maria,"If one of those freaks of nature was here, we'd know."
Elena,"They're people, too. They deserve to be here as much as we do."
Maria,"Are you serious? Is this what L.A. did to you? Please don't tell me you're vegan, too."
Man,"Hey. Hey. I'm on your side, brother, and I think I know who it is. He calls himself the Amazing Mertz. He was doing all kinds of weird stuff earlier. Claims it's a gift."
Magician,W-What are you doing? I-It's not me. I swear I'm not one of them.
Briggs,Tell us the truth!
Magician,I swear!
Mace,"They've hit six cities now. It's getting messy. There's rioting, looting. People are demanding action."
Coulson,I've got agents headed to every location. We're just entering the blackout zone now. Give us time to...
Mace,"I need a win, Phil, with a capital “W.” Been on the phone with the President. He says if we don't have answers soon, he's gonna do something..."
Mack,What the hell happened?
Fitz,"Oh, we must've got hit with another EMP pulse when we crossed into the blackout zone. It's either that or..."
Coulson,"No, that's it. Can I get some help here?"
Fitz,"That's worthless. Oh, that's worthless! Worthless. Worthless. It's all worthless, everything."
Coulson,"What's going on, Fitz?"
Fitz,"It wasn't a second pulse. It's an ongoing series of them, which means it's a continuous-pulse EMP, which is extremely advanced, which means none of our tech is gonna work!"
Mack,So how are we supposed to find a source without your toys?
Fitz,We do it old-school.
Coulson,"So... no tech, no transpo, no weapons, and our only hope is the professor's slide rule?"
Fitz,"Yeah, that about sums it up."
Fitz,You know what's a good light source? A guy with a flaming head.
Coulson,Really bummed I missed that.
Mack,"No, you're not."
Fitz,"Sir, it was quite unsettling."
Robbie,We need to do something about your arm. I heard it snap. Can't believe you haven't passed out.
Daisy,I can't go to the hospital.
Robbie,"Yeah, well, I figured that much."
Daisy,What do you do when you get hurt during your... “night job?” Do you have a guy who takes care of it?
Robbie,"A guy? No. No, I don't get hurt. You gave me a pretty bad gash at the junkyard. Now..."
