character,line
Simmons,"Well, Fitz, he was sick for a long time. He... He hid it from us all."
Fitz,That's... That's too much. I got... I got to get out of here. That's too much.
Coulson,"He's out there, isn't he?"
Simmons,"Yes, sir."
Coulson,Then get to work.
Simmons,"Yes, sir."
Daisy,We could use your skills. No alien messes with us when we have you.
Elena,I can't leave Mack right now.
Daisy,"Yeah, but the way things ended, it might be good to get away."
Simmons,Did you hear that?
Elena,"Yeah, but it's not about that. He's not the same anymore. Something's going on. I can feel it."
Simmons,Wait... right. This is a memory. Why this moment?
Elena,The stress is getting to him.
Fitz,You're late.
Simmons,"Oh. Good to see you, too."
Fitz,"Yeah, no, s-sorry. It's just ‘cause you said you were gonna come at 9:00, and, uh... uh, it's 9:24, and so I thought you blew me off."
Simmons,"No, I ran into Professor Weaver on the quad. She trapped me in a good conversation."
Fitz,"Oh. Yeah, she does... she can... Well, she does that. Um... Sorry. Just... Place is a bit of a mess."
Simmons,Is it? You should see my room.
Fitz,"Okay. I mean, yeah, whenever. If that happens. I don't care. Thanks for... Thanks for coming over."
Simmons,"Yeah, you wanted my help with a problem?"
Fitz,"Uh, yeah, sort of. Well, I mean, I don't really need your help. I can solve it by myself. Just... In lab, you seem like a good sounding board."
Simmons,Sounding board?
Fitz,Yeah. Just means to bounce ideas off.
Simmons,"So, I'm good at reflecting your ideas back at you, like a wall... Like a thick wall."
Fitz,"Ohh. No, no, what I mean is you're good at clarifying which ideas are, uh, heading in the right direction and mapping consequential results."
Simmons,"For an organized person, your thoughts are a bloody mess."
Fitz,"Yeah, um... I-I-I think... I think I need some help clearing them up. I just... I haven't slept."
Simmons,And what problem are we solving tonight?
Fitz,"That depends. Whose memory is this, yours or mine?"
Simmons,We share this memory.
Fitz,"Yeah, ‘cause I remember this being the night where I went from being excruciatingly uncomfortable in your presence to... perfectly at ease."
Simmons,I remember it as the night I put you in the friend zone. And I also remember how manic you were and thinking that genius is just a tick away from madness.
Fitz,"Yeah, let's not talk about madness. I'm barely holding it together."
Simmons,I can see that.
Fitz,"Um, I'm working on a problem to try and get out of this prison, and the only way to do that is to solve time. And then I think about the hell that you went through and the pain of not being there."
Simmons,"Slow down, Fitz."
Fitz,"And if an entire race of Chronicoms is feeling that and we can stop it, then... then... Then maybe we should. Take control of time, undo whatever we want."
Simmons,"Fitz, slow down! This is why I was careful telling you everything. Your mind is... It's been through a lot..."
Fitz,What?
Simmons,"...and I'm afraid, under too much pressure..."
Fitz,"Oh, what, I'll crack? That's ludicrous."
Simmons,I know you've been hearing him. You had a pretty bad mental break when you got back.
Fitz,"All right, well... well... well, why don't you just pi... Pile it all on? That wasn't me."
Simmons,That's what I'm afraid of. I know the Framework stuck with you. You try to ignore it and push it down.
Fitz,I'm perfectly... I'm perfectly... I'm perfectly in control of myself.
Simmons,He's been trapped inside your mind.
Fitz,"Hey, stop."
Simmons,And now we're trapped inside your mind with him. Listen. Leopold is coming.
Fitz,He's coming for us.
Simmons,We need to get out of here now.
Leopold,Did you think you could play in the shadows without me?
Simmons,This is what I was afraid of. I saw this coming.
Fitz,We'll find a way. Yeah.
Simmons,We're gonna be okay. We're gonna be okay.
Fitz,Uh...
Simmons,"It's gonna be okay. It's gonna be okay. It's gonna be okay. It's gonna be okay. Yes. I mean, I found you."
Fitz,Simmons?
Simmons,So we've got to be all right. You have a dark side. That's okay. Everything has to be okay.
Fitz,Jemma.
Simmons,"Oh, no."
Simmons,Get back in your box!
Fitz,Go! A pillow?!
Simmons,That's all I had.
Fitz,What the bloody hell is that thing?!
Simmons,"Listen, I would remind you that we came in here because your Hydra fascist shadow was trying to kill us."
Fitz,"Oh, so you unleashed the bloody Ringu Monster that you keep in a box! I don't hold a candle to you, psycho!"
Simmons,"Daddy taught me to put my troubles away in a little box so they wouldn't keep me up at night. Bad feelings... Anger, fear, pain... I would just put them inside the little box, and they would stay in there, nice and neat and crushed."
Fitz,"You need therapy. You have some deep, deep, pent-up issues."
Simmons,It's been a rough year!
Fitz,I want out! Aah!
Fitz,I had no idea. I had no idea you were holding on to all that.
Simmons,What's the point? Don't let anyone know. That's the whole idea.
Fitz,You are so English. Where are we? Is this the bunker underneath the lighthouse?
Simmons,"Yep, our new S.H.I.E.L.D. HQ."
Fitz,"Oh, perfect. Well, there's no better place to lay low than Strategic Homeland Intervention..."
Simmons,"Yeah, it's an awful acronym."
Fitz,"Yeah, I agree. You'd think I'd feel safe here, but I don't. Every nightmare we've endured can be traced back to one single moment."
Simmons,"Relax, it's no big deal. He's just an agent."
Fitz,Just an agent? Have you not heard the stories about...
Simmons,"Yes, I heard the stories. Don't be weird. Hi."
