character,line
Coulson,"Well, they don't make them any hotter than this one. So, I hope you're satisfied that the enhanced people you're searching for are nowhere in the plane?"
Mace,"I am. And I appreciate your respect for the Directorship, Phil, that you didn't lie to me. 'Cause, technically... they're not inside the plane, are they? I've been on the Zephyr enough to notice when the containment module is missing."
Daisy,"Okay, this looks bad, but I've seen Coulson talk his way out of tighter spots than this."
Fitz,"Sir, I know the timing isn't great, but I need you to authorize clearance so I can access redacted SSR..."
Mace,"I'll take that, Agent Fitz. We have a more pressing issue."
Fitz,"I-I know, I know, but it's just a few signatures. I believe it could lead us to Lucy Bauer and Eli Morrow."
Coulson,"Finding those two is our top priority. If Fitz can determine where they are, we have to act immediate..."
Robbie,You know where my Uncle is?
Mace,You'll get a fair trial.
Robbie,What about my Uncle?
Mace,"We'll take every appropriate action once we've landed. Turn your plane around. We're going back to H.Q., where these people will be detained and charged."
Robbie,There's no way I'm going back to their base. My uncle's in trouble.
Daisy,It's called a containment module for a reason.
Coulson,"Sir, I don't think you're considering the threat level that these two people represent."
Mace,Securing a known fugitive and a killer is more important than rescuing an escaped convict.
Fitz,"Yeah, but it's not just Eli Morrow who's in danger. I believe that what Lucy Bauer is trying to achieve could theoretically affect thousands of people."
Coulson,"Jeffrey, I'd argue that Daisy and Robbie are already secure. We should listen to..."
Mace,"It's Director Mace, and I'd be more amenable to your suggestions if you'd been honest with me from the start. But by wasting my time, you've wasted my goodwill. Now turn the plane around and return to H.Q.!"
Robbie,I'm not going back to their base!
Daisy,Robbie! Don't give them more reasons to be afraid of you.
Robbie,It's not me they need to be afraid of! It's the other guy and he wants out!
Mace,Will it hold?
Coulson,"No one's broken out yet, and it's held some pretty potent individuals. Robbie, stop!"
Gabe,What's gonna happen?
Daisy,Close your eyes.
Mace,Is he an Inhuman?
Coulson,Claims he made a deal with the devil.
Fitz,Which is nonsense.
Coulson,"You know, the rationalist in me wants to agree, but... skull on fire presents a pretty compelling argument for “Hail Satan.”"
Coulson,Fitz? We still good?
Fitz,"Yeah, yeah, absolutely. The module's poly-adaptive material is the most sophisticated compound that S.H.I.E.L.D.'s... That's not possible."
Mace,"Stay back, I've got this."
Gabe,"No, I have to see this."
Coulson,"Robbie, that's enough! Stop! We'll do what you want! Robbie! No! We'll find your Uncle! Stop!"
Gabe,"Robbie! Robbie, look at me! Stop! Robbie!"
Gabe,Get me out of here.
Mack,You find anything?
Fitz,"Yeah, but I tell you, though, whoever created this tapestry of security nonsense is a total wanker. Honestly, even with Coulson's signature, do you know how hard it was for me to find someone with a ROY-G-BIV clearance just so I could unredact these files?"
Mack,"Uh, do I have to pretend to be outraged, or can we get to it?"
Fitz,"Frustrated that nobody seems to know where Simmons is. Anyway, it looks like Agent May was right about Isodyne. Peggy Carter and her team encountered them back in the '40s. They were conducting experiments on something called “Zero Matter,” or “Dark Force.”"
Mack,Who names these? Are there focus groups for evil things?
Fitz,Isodyne doesn't exist anymore. Its assets were acquired by Roxxon Corporation in the '50s. And guess who holds all the land deeds to Momentum Lab facilities. Are you gonna guess?
Mack,"Well, seems like kind of a no-brainer, but is it... Roxxon?"
Fitz,"It's like you're psychic. This Roxxon power plant closed down years ago because of safety violations. But if Lucy Bauer can get it operational, it's got more than enough power for her experiment."
Mack,Let's reroute the Zephyr and send the coordinates to May's Quinjet. We can rendezvous there.
Fitz,Shouldn't we wait until Coulson convinces the Director to go along with the plan?
Mack,No. Mace is a reasonable guy.
Mace,We do not negotiate with terrorists.
Coulson,I don't think it's fair to paint Mr. Reyes as a terrorist.
Mace,He's a murderer who attacked us and threatened to take down this entire plane if we didn't cede to his demands. How is that not a terrorist?
Coulson,"It sounds a little Fox News to me, but you're not wrong. It doesn't change the fact that we have no way to contain Mr. Reyes. He's also the only person we know who can take out Lucy Bauer. We need him."
Mace,He'll have to pay for what he did.
Coulson,I agree. But today's not that day.
Eli,"Okay, I've done everything you've asked. There's no way to turn this off. This plant was shut down for a reason. It could blow at any time."
Lucy,"Well, then, you better work faster."
Lucy,I wish Joe were here to see this come to life. This was his crazy dream. Joe was a genius. And you ruined his life.
Eli,Joe got what he deserved. My nephew's in a wheelchair because of those thugs he hired.
Lucy,"Oh, don't act like you're innocent in all of this."
Eli,It's that damn book! I tried to warn you about it. You wouldn't listen.
Eli,Joe...
Joseph,I told you to stay out.
Eli,"You need help. Hey, look, we're worried about you. Okay? Just... Just give me the book."
Joseph,Get out! Get out!
Eli,He's insane. Changing the specs without consulting us? We got to get that book away from him.
Lucy,You have to trust us.
Eli,"Trust? “Trust.” Did you just see what happened? This is about safety. The energy stored in those power cells could kill all of us if anything goes wrong. You know, I... I don't even know what this project's goal is anymore."
Lucy,"The goal... has changed slightly. We are still creating matter from nothing, but the book revealed something exciting. We no longer need a machine to generate it."
Eli,Joe's trying to generate matter himself?
Lucy,"Think of all the good that we can do! We're not just creating elements, but compounds, material, life."
Eli,He wants to be a god.
Lucy,Where do you think the book came from?
Eli,You're just as insane as he is. God didn't write that book! The devil did.
Lucy,You are just jealous. Because you want the book for yourself.
Eli,"You're damn right. I want it so I can destroy it, before it destroys all of us."
Coulson,They're definitely here. The plant started producing energy about an hour ago.
Mack,"The stats are high and very unstable. Turbines can blow and destroy the whole building, or the dam could break and wipe out everything in its path."
Coulson,"So, no pressure."
Robbie,What are we waiting for?
May,Remind me why he's here after what he did to Mace.
Coulson,Mr. Reyes wants the safe return of his Uncle as much as we want the power plant shut down.
Robbie,And I'm gonna stop that lady the way I stopped the other ghosts.
May,And who's gonna stop you?
Daisy,"Hey, guys? I've got some big, fat, disappointing news. I can't hack in and shut down the plant's operating system from here."
Fitz,"Well, you're out of practice. Too much punching, not enough hacking."
Daisy,"Very funny. No, I can't hack in because their system isn't on a network. It predates the Internet. Coulson, how did anything ever get done back in the old-timey days?"
Coulson,"I ask myself that all the time. Okay, you heard Daisy, we're gonna have to do this from the inside. Fitz and Mack are the engineers. Focus on shutting the power plant down. We'll rescue Eli Morrow."
Robbie,Got it.
Coulson,"Okay, then."
Daisy,"West and down another level to the control room, and not that you care, but the power surges are growing more frequent and more intense."
Coulson,"You're just full of good news today, aren't you?"
Daisy,"If it makes you feel any better, I'd rather be there with you than up here on injured reserve."
Coulson,"May, are your comms working?"
May,Negative. Just static.
Coulson,"Daisy, do you copy? Are you there?"
Lucy,No. But I am.
Robbie,Find my Uncle. I've got this.
Lucy,Am I supposed to be afraid of you?
Robbie,My Uncle is Eli Morrow.
Lucy,"Of course. I've seen your picture. You're his nephew Gabriel, like the angel."
Robbie,No. I'm the other one.
Lucy,It wasn't supposed to be you boys. Joe hired that gang to take out Eli.
Robbie,You think that makes me feel better?
Lucy,I don't care how it makes you feel. I just wanted you to understand why I'm going to kill him.
May,They've re-created the entire experiment.
Coulson,I need you to get this out of here.
May,"Okay, but shouldn't we dismantle all of this first?"
Coulson,"If this book is half as powerful as everyone thinks it is, then getting it out of here and hiding it somewhere safe is our top priority. You're the only one I trust."
Fitz,"Oh, this is bad, very bad."
Mack,Why won't this power down? It's not like we're idiots. I've built boards like this before. I understand what's supposed to happen.
Fitz,"Yeah, well, maybe they did something to it with that book that they have."
Mack,What? Like put a spell on it?
Fitz,"No, no, of course not. But the book could've showed them a different way to power it. I mean, think about it, their power cells are full of quantum tech that we might never understand."
Mack,"What... What about one of those, uh... those perpetual EMPs from Miami? Maybe it would disrupt all of this without blowing us to Kingdom Come."
Fitz,"Yeah, let's do it."
Mack,"All right, there's one on the Zephyr. I'll have Daisy send it down in the containment module. Daisy? You copy? Coulson? All right, hold down the fort. I'll be right back."
Coulson,"Fitz, I found the chamber. Does anyone copy?"
Eli,You.
Coulson,"Mr. Morrow, we have to get you out of here."
Eli,Where's the book? Did she take the book?
Coulson,S.H.I.E.L.D. has it. It's safe. You're safe.
Eli,Stay away from this equipment. It's very dangerous.
Coulson,You understand how this works? Can you help me dismantle it?
Eli,"Yes, of course. But why would I when it's taken me this long to achieve?"
Mack,Stand down! Stand down! We got a situation! I need your help bringing an EMP back inside!
Man,Let's go! Move out!
Lucy,"I had a husband I loved, work that challenged and thrilled me, and just as everything that I dreamed of was within my grasp, this happened. But I'm gonna make it all right. Don't take this personally. How...?"
Robbie,Maybe I wasn't clear about who I am. How many innocent people have died because of what you've done? I'm here to make you pay for your actions. There are consequences for playing God.
Lucy,Me? Your uncle is the one who wants to play god. He is the one who started this whole nightmare.
Lucy,"Whoa, whoa, whoa. Wh-What... What are you doing? This is not finished yet."
Eli,"Look, I'm part of this team. And I refuse to be kept in the dark. I want to see the book."
Lucy,"Well, I don't have it. Joseph does, and he's not here. And you will never get it. Where is Frederick? Where are the others? What have you done with them?"
Eli,Same thing that I'm gonna do to you.
Lucy,"No, no, no, no, no! Eli, no, please! It's not finished yet! Please don't kill me! You weren't against Joseph getting the power. You just wanted it for yourself."
Eli,"Goodbye, Lucy."
Lucy,"No. No, no, no, no, no, no, no, no, no!"
Lucy,"No, no, no. You're just like your uncle. You have the same fire."
Robbie,No. Mine's worse.
Mack,What the hell you doing here?
May,An errand for Coulson. You?
Mack,Waiting for the Zephyr to send down an EMP.
Coulson,It was you the whole time.
Eli,"It took a lot longer than I had hoped. But all those years in jail, I had to plan very carefully."
Coulson,"The attack on Joseph Bauer, that wasn't payback. You just wanted the Darkhold."
Eli,"Yeah. He was a lot tougher than he looked. I beat the hell out of him. He never gave up where he hid that book. Listen, if I were you, I'd get the hell out of here."
Fitz,"Oh, no."
