character,line
Coulson,I'm surprised you didn't join us.
Ward,"I thought it might be in my best interest to find an exit that wouldn't, oh, land me in a cell afterwards. Or, you know, my brain erased."
Coulson,"Well, I'm glad you made it out all right."
Ward,"Yeah, we both know that's not true, Coulson."
Coulson,You want to tell me what this call's really about?
Ward,I always knew the team wasn't gonna forgive me. Some people just don't deserve forgiveness. But Kara? She does. That's why I've returned her to S.H.I.E.L.D.
Coulson,"Ward, there's..."
Ward,"She was a good agent, a good person. Then HYDRA ambushed her safe house and took that from her, took everything. Whitehall broke her, and I've tried to fix her, but... I'm just not the right man for it. Just not enough good left inside me. She deserves better."
Coulson,I'll see what I can do.
Ward,I know you'll do the right thing.
Fitz,"HYDRA didn't just disconnect your leg. It's, like..."
Simmons,They dismantled it. It'll take serious man-hours to reattach it. I wish I had the equipment to fix it here.
Mike,Just tell me someone does.
Fitz,There's a facility.
Simmons,"We've already gotten in touch, so they'll be ready for you straightaway."
Mike,"How'd you guys find us, anyway?"
Fitz,"Bakshi, if you can believe it. Ward got him to lead us right in."
Mike,Yeah? I didn't see Bakshi. What happened to him?
Simmons,He didn't make it.
Skye,"Come on, Lincoln. Wake up."
Morse,"Sir, the attack team's on their way back. They report the entire HYDRA base has been destroyed."
Gonzales,Good.
Morse,There was no sign of this Dr. List. He may have escaped. Sir? Are you... are you okay?
Gonzales,She's still dangerous.
Morse,We're all dangerous.
Gonzales,"It's okay. She's in our custody, and we got what we wanted."
Morse,What we wanted?
Gonzales,Enhanced people here on the base.
Morse,That's why you were willing to go along with Coulson's plan. You wanted the enhanced people he'd rescue.
Gonzales,"I didn't expect Skye, but we have her and one of her friends. Maybe we can learn how many are out there."
Morse,You're gonna hold Skye here?
Gonzales,Of course I am.
Morse,I think that we need to discuss this.
Coulson,Discuss what? What are we discussing now? Time to honor our agreement. Here you go. Unlocked and all yours. Go nuts. At least until Fury shows up and asks for it back. Oh. Spoiler alert. Oh. Hey. I have to take this. Hi. Can you hang on a second?
Hill,I bet Gonzales wasn't happy when you said he wasn't invited to this chat.
Coulson,"Yeah, well, I wasn't too happy when he blew a hole in my base and kicked me out. We all live with disappointment, and right now, we have bigger problems."
Hill,Does that mean you found it?
Raina,I figured you'd visit me again.
Jiaying,"I spoke to Gordon. I think we should discuss your visions. Specifically, I'd like to discuss how you used them to convince Skye to run off and rescue Lincoln."
Raina,I didn't convince Skye. I just told her what was gonna happen.
Jiaying,"It was dangerous and it was foolish, and it won't happen again. From now on, any decisions based on your gift will be made by me."
Raina,"It's funny. I was just thinking, who decided you should have final say in all the decions around here?"
Jiaying,Raina...
Raina,"I'm just saying, maybe the time has come for someone else to..."
Coulson,"I'm guessing HYDRA doesn't know Loki's scepter was the weapon that killed me, but I bet they know it can control minds."
Hill,"In their hands, that's catastrophic. Coulson, please tell me you know where it is."
Coulson,Sokovia. I'm pretty sure List is headed there right now.
Jiaying,"Raina. Raina, talk to me."
Raina,I see... a scepter. Beautiful... dangerous... It isn't finished yet. So much destruction.
Coulson,I've just sent you everything I found on Strucker's location.
Hill,"Coulson, why didn't you just tell Gonzales why you really wanted to get onto the HYDRA base?"
Coulson,"Believe it or not, he puts every decision to a vote. I know. And I was pretty sure if I'd been honest, I'd have lost the swing vote, so I did what I had to do."
Hill,"Last thing. Theta Protocol, is it ready?"
Coulson,"Yes, it is. Time to bring in the Avengers."
Raina,"It's terrible. Jiaying, it was..."
Jiaying,What? What was it?
Raina,Consequences are upon us. Men made of metal will tear our cities apart. And the world will be changed forever.
