character,line
Daisy,"Yeah, but she could've slipped out after, and no one's been in or out since, so what kept her here?"
Fitz,"Maybe we should ask who she is now. We isolate the agents, begin interrogations one by one."
May,Mm. No good if she's the person asking questions.
Fitz,Maybe I should take a more technological approach.
May,She could be anyone in this place. She could be one of us... In this room.
Davis,No one saying anything makes it scarier. Just... pointing it out.
Mack,"May's right. Izel could be here right now, watching us. Learning."
Elena,"We don't know the rules... How she moves from person to person, how long she can stay there."
Daisy,"We do know one thing. When Izel was in May, it was clear that she didn't know about May's life. She had to bluff."
Mack,"So, you're saying she doesn't have access to her host's memories."
Elena,": Great. So everybody just needs to share a secret that she wouldn't know. The more private, the better."
May,"Oh, great."
Daisy,"Right, but it has to be something that one other person can confirm."
Mack,"Yeah. We'll clear everyone here first, then everyone else in the base. It's the best plan so far."
Deke,Is it the best plan? I talk a lot. I don't have any secrets.
Mack,You have any other ideas?
Elena,"Okay. I'll go first. Um... I, uh, tell people that the only time I miss Pitosí is during Christmas, but that's not exactly true."
Mack,It's not?
May,"No, it's not. She told me."
Elena,There's one day every year where I miss him more.
May,Your mother's birthday.
Elena,That's May.
May,"She's good, too."
Mack,"Okay, um... Daisy anonymously sends part of her S.H.I.E.I.D. salary to someone every month."
Daisy,"Amanda Campbell, Lincoln's sister. Mack's clear."
Mack,So are you. Will you and Yo-Yo come with me for a moment?
Elena,Mack!
Daisy,Mack.
Elena,What's this?
Mack,Hear me out. These are new security measures. They're locked in.
Daisy,I can still break through this glass.
Mack,But Izel can't... I hope.
Davis,You just locked up our two strongest assets against her.
May,"No. He locked the two strongest weapons she could use against us. Imagine if she got in one of them. If Izel got your powers, we're all dead."
Mack,"You two stay in there until we catch her, no matter what. You understand?"
Deke,Maybe this is a trick. Maybe she's in you.
Elena,He knew what to ask Daisy.
Mack,"Easy there, hotshot. You're next."
Davis,I don't have any secrets anyone here would...
Daisy,"Yes, you do. When we were on Krylor, you took something."
Davis,You knew about that?
Daisy,"I was running that mission. I knew everything. Also, you're not smooth... Like, at all."
Davis,I stole a pen.
May,A pen?
Davis,A space pen. I thought it was cool. Aliens write things down. I did not know that.
Daisy,He's clear. And also ridiculous.
Deke,"Okay, you know, I-I don't feel comfortable with this anymore. I think there's got to be another way of..."
Piper,"Well, of course he doesn't want to talk. The alien woman's inside him."
Deke,What?! Why would you even say that? You have no idea.
Piper,"I blacked out today... For about an hour. When I woke up, Deke was there. I put together all the pieces."
Deke,"Hold on. I-I lost time today, too, and the last thing I remember before it happened was seeing Piper, so maybe she's Izel."
Piper,"Oh, that sounds exactly like something Izel would say."
Deke,"Well, so does that. I know I'm me. I don't know who you are."
Mack,Fitz. What about you?
Fitz,"Well, it's perfectly clear that one of these two needs to answer."
Mack,"Yeah, but still... Where was Simmons undercover the first time we met?"
Fitz,"You're asking a lot of questions. Everybody knows the smartest thing she could do... would be to go for the Director. Wouldn't happen to be you by any chance, would it?"
May,Fitz. Where was Simmons?
Mack,"You don't know the answer, do you?"
Fitz,What happened?
Izel,Things don't have to be painful. They can be so easy. I just need to know who has the most power.
Piper,"You all seem like friends, so let's be smart about this. Just give me what I want."
Deke,And I'll be on my way. Easy.
Fitz,"No, Mack! Mack. Wait, wait."
Mack,"Maybe if I hurt him, she'll come out."
Deke,"Does that seem like a good plan, my dear?"
Mack,I can kill any of you anytime I want. Why don't you come out and stop me? What makes you so special?
Daisy,Don't.
Elena,They need us.
Daisy,They're safer with us in here. You heard what Mack said.
Izel,"Things happen fast, don't they?"
Izel,Hard to keep up.
Elena,I'm faster than she is.
Daisy,"And if you're not, we're all dead."
Izel,"Oh, bad idea, love."
May,"No! Piper, no!"
Piper,"Do you understand yet? Do you see how things could be much worse? All I need is someone with access. And then, poof... I'm gone."
Mack,"Davis, take the shot."
Davis,"I can't shoot Piper, Director."
Mack,You just have to wound her. I'll finish Izel when she comes out.
Piper,Don't make him do something we'll all regret... Director.
Mack,"Davis, now!"
Davis,I did warn you... It could be worse.
Mack,Don't!
Piper,What are you doing to him?
Davis,So brave. And so fragile.
Piper,No!!
Mack,Do not follow me. I'd hate for there to be more casualties.
Simmons,Well. You've come back to us.
Sarge,What? Where am I? She shot me.
Simmons,I know... May. But it wasn't May. We think someone was possessing her.
Sarge,Izel. Of course. That's how she does it. That's how she always gets away.
Simmons,Our people are working on it.
Sarge,Your people are gonna die... If they haven't already. Let me go. Let me go!
Simmons,You're not going anywhere.
May,"All agents, we need to locate Director Mackenzie... now. Do not engage. He is extremely dangerous. Report the Director's whereabouts to command staff ASAP."
Daisy,We'll find him.
May,Fitz. Why Mack? What does Izel need?
Fitz,"She told Simmons and me she wanted monoliths. But they're gone, right? They blew up... All three. There's no trace of them anywhere?"
Deke,Not a physical trace. There was this light left behind.
May,You said it was a Fear Dimension.
Fitz,"Wait, what?"
Deke,"When the monoliths exploded, it opened this Fear Dimension. I fought a Kree, and I saw my mother, which was horrible, and... and you got married in a forest a few floors down. That was nice. The other you."
Fitz,It actually manifested living things? Flesh and blood?
May,"Yes. Coulson went in, sealed it up."
Fitz,Maybe it wasn't a dimension.
Fitz,"Izel said the monoliths had the power to create. Now, we know that one monolith was “space,” another was “time.” What if the third one was “creation?”"
May,That's where our fears came from?
Fitz,Yeah. Think about it. The physical stones blew apart. That doesn't... It doesn't mean...
Deke,Doesn't mean that the energy went away. It could... The light could just be uncontained monolith energy.
Fitz,Exactly. Exactly. We're looking for a link. That could be it.
May,"O-Okay, so... So you're saying that, when Coulson went in there with it..."
Fitz,It's possible that the three energies combined to create another Coulson through space and time on some other planet years ago. And... And he was left there when our Coulson sealed the Gravitonium device.
May,"If that's true, he doesn't know it."
Deke,"Just saying, the other you thought it was a Fear Dimension."
Fitz,"Yeah, well, he wasn't the smart one."
More,"Sir, I... Uh..."
Mack,I need your cuffs.
Mack,Here we go.
Deke,"So, your Gravitonium device contains the energy of three monoliths."
May,And if Izel gets that power for herself...
Fitz,Yeah. Not good.
May,"Daisy, Yo-Yo. We know where Mack went."
Izel,"They're not here, but I can feel their presence. Just as I can feel you. And you could feel me. You knew just where to find me, didn't you? I wondered how long it would take... Bullets can't harm me any more than they can harm you."
Sarge,Doesn't matter how. I'll kill you.
Izel,"Oh, sweetheart. Don't you understand? You're not here to kill me. You're here to join me."
Sarge,You're wrong.
Izel,"I know it's a lot for you to take in, but you and I... You and I are intertwined, like two notes in harmony. I promise, if you just listen to what you know is true inside... I know you're trying to hurt me. If it makes you feel any better, you are. Perhaps not in the way you intend, but it still hurts. Even so, it won't end me. And you don't even want that."
Sarge,Of course I do. The same way you want to kill me.
Izel,"Kill you? Oh, my poor dear. If I wanted to kill you, you'd be dead. I was trying to wake you up."
Sarge,"Oh, I'm awake. I'm awake enough to remember the people I loved, the family I had, and how it felt when you took them from me."
Izel,It's not true.
Sarge,You're saying you didn't kill them?
Izel,I'm saying you didn't have a family. Those memories... They aren't yours.
Sarge,That makes no sense!
Izel,"Then how did I kill them? You can't recall because it didn't happen. The family isn't yours. It's a holdover, an echo from the man whose body you inhabit."
Sarge,"No. No, I... I don't understand."
Izel,"I'm only beginning to fully understand myself. I always wondered how you got this form and where it came from. But now, in this place, they recognize that face here. Don't you see? The monoliths created your body, sent it back through time and space, back home to our realm."
Sarge,Our realm?
Izel,"A planet where we have no form and yearn for it. This human body arrived. It had form. You took it over and lost yourself... lost me. And in return, you got everything that comes with this unwilling vessel."
Sarge,The memories aren't mine.
Izel,No. They're not.
Sarge,"But if... If they weren't my family, if they didn't die, then why did I blame you?"
Izel,"This host... silenced most of who you are. But you still remember my name like it's a song in your head. You remember your name, too."
Sarge,Pachakutiq.
Izel,Even though our kind has no sound to hear it whispered.
Sarge,No. No. I'm hunting you.
Izel,"You're not hunting me. You're longing for me. This shell has confused you. I'm one of the rare few who took my own form, left our realm. You inspired me to do it. And your only chance..."
Izel,To follow... was to take this human husk.
Sarge,"You want to get in my head, but I know what I know. I would never follow you."
Izel,You did. And it's perfect. We found the Di'Allas. Our wish is about to come true.
Elena,Mack! Mack.
Daisy,"Mack, get up."
Mack,What are you doing here?
Daisy,"We're... kind of saving you, actually, so..."
Mack,I gave you two a direct order.
Elena,We couldn't let her take you. She could do anything.
Mack,Exactly.
Sarge,Our wish?
Izel,"To give this gift to the rest of our kind, open the door, bring them forth, give them form."
Sarge,The Shrike.
Izel,"Created billions of willing hosts, waiting throughout this galaxy. Just as you imagined. So please, shake off the chains of this vulgar species and wake up!"
Sarge,No. I'm going to stop you. I will stop you! I'm going to stop you. I will stop you!!
Izel,"The only thing powerful enough to defeat me... is inside you. And you're afraid to let it out. For now, anyway. Hello, friends."
Elena,This is why you wanted her hidden away.
Mack,If you hurt her...
Elena,"Hurt her? She's the perfect way for me to escape this place. Who'd be foolish enough to stop me, when I could slice your throats before you even know what's happened?"
Daisy,You really think we'll let you just walk off this base?
Elena,Of course not. You'll let me fly.
Mack,You can have our plane. But I'm coming with you.
Daisy,What?
Elena,Yes. More human conceits of love and ownership. Fine. Your plane has the room. Come along.
Daisy,"Mack, no."
Daisy,He's making a mistake.
May,No. He's doing the right thing.
Daisy,He's surrendering himself.
May,He's trusting his team.
Izel,This human body arrived. It had form. You took it over and lost yourself... lost me.
Deke,"So, it's an entire realm of non-corporeal beings? I thought we'd heard of everything, but... nope."
Fitz,"We have heard of an entity like this before, actually. Ghost Rider."
Deke,"What, named that because he's a ghost that rides... in someone's body?"
Fitz,"Yeah, I guess."
Deke,Pretty literal.
Fitz,It's pretty deadly. Which is why we need to keep an eye on him. If he's something like that... a holding cell will not be enough.
Sarge,It's not true. It's not me. I know who I am. And I know it's not me.
